etID  | Proto-Indo-European | Proto-Balkan-Indo-European | Archaic Proto-Albanian | Classical Proto-Albanian | Middle Proto-Albanian I | Middle Proto-Albanian II | Late Proto-Albanian I | Late Proto-Albanian II | Late Proto-Albanian III | Proto-Tosk-SGheg {GOLD} | Proto-Tosk {GOLD} | Old North Tosk {GOLD} | Output {GOLD}
1643   | ... | ... | ... | ... | *#hˌibˌɛrnˈidjɑ# | *#hˌivˌɛrnˈid͡ʒjɑ# | *#vˌɛrnˈid͡ʒa# | *#vɪɾnˈiza# | *#vərːˈiːzə# | *#vərˈiːzə# {GOLD: #vərˈizə#} | *#vərˈiːzə# {GOLD: >*} | *#vərˈizə# {GOLD: >*} | *#vərˈizə# {GOLD: #vərˈizə#}
1644   | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#vɾˈət͡ʃa# {GOLD: >*} | *#vɾˈət͡ʃa# {GOLD: >*} | *#vɾˈət͡ʃə# {GOLD: >*} | *#vɾˈət͡ʃə# {GOLD: #vˈəɾt͡ʃə#}
1645   | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#vˈɛɾsta# {GOLD: >*} | *#vˈɛɾsta# {GOLD: >*} | *#vˈɛɾstə# {GOLD: >*} | *#vˈɛɾstə# {GOLD: #vˈəɾsə#}
1646   | ... | ... | ... | ... | *#wˌɑɡˈɒːnjo# | *#wˌɑɡˈoɲo# | *#βˌaɡˈoɲo# | *#βˌaɡˈɔ̃ɲɔ# | *#vˌaɡˈɔ̃ɲ# | *#vˌaɡˈɔ̃ɲ# {GOLD: >*} | *#vˌaɡˈɔ̃ɲ# {GOLD: >*} | *#vˌaɡˈɔɲ# {GOLD: >*} | *#vaɡˈɔj# {GOLD: #vɛɡˈɔj#}
1647   | ... | ... | ... | ... | *#wˌeːktˈuːrɑ# | *#wˌeçtˈyrɑ# | *#βˌejtˈyra# | *#βˌejtˈyɾa# | *#vˌɛjtˈyːɾə# | *#vˌɛjtˈyːɾə# {GOLD: >*} | *#vˌɛjtˈyːɾə# {GOLD: >*} | *#vˌɛjtˈyɾə# {GOLD: >*} | *#vɛjtˈyɾə# {GOLD: #vɛtˈyɾə#}
1648   | ... | ... | ... | ... | *#wˌɪttˈʊlɑ# | *#wˌettˈulɑ# | *#βˌettˈula# | *#βˌɛːtˈula# | *#vˌɛːtˈuːlˠə# | *#vˌɛːtˈuːlˠə# {GOLD: >*} | *#vˌɛːtˈuːlˠə# {GOLD: >*} | *#vˌɛtˈulˠə# {GOLD: >*} | *#vɛtˈulˠə# {GOLD: #vɛtˈulˠə#}
1649   | ... | ... | ... | ... | ... | ... | ... | ... | *#vˌɛlˈɛnd͡zə# | *#vˌɛlˈɛnd͡zə# {GOLD: >*} | *#vˌɛlˈɛnd͡zə# {GOLD: >*} | *#vˌɛlˈɛnd͡zə# {GOLD: >*} | *#vɛlˈɛnd͡zə# {GOLD: #vɛlˈɛnd͡zə#}
1650   | ... | ... | ... | ... | *#ˌɔpɛrˈɒːnjo# | *#ˌopɛrˈoɲo# | *#pɪrˈoɲo# | *#pɪɾˈɔ̃ɲɔ# | *#pəɾˈɔ̃ɲ# | *#pəɾˈɔ̃ɲ# {GOLD: >*} | *#pəɾˈɔ̃ɲ# {GOLD: >*} | *#pɾˈɔɲ# {GOLD: >*} | *#pɾˈɔj# {GOLD: #vɛpɾˈɔj#}
1651   | ... | ... | ... | ... | *#ˈoːwʊ# | *#ˈowu# | *#ˈou# | *#ˈɔːu# | *#wˈɔe̯# | *#wˈɔe̯# {GOLD: #βˈɔe̯#} | *#vˈae̯# {GOLD: #vˈɔe̯#} | *#vˈae̯# {GOLD: #vˈae̯#} | *#vˈɛ# {GOLD: #vˈɛ#}
1652   | ... | ... | ... | ... | *#wˌɛhˈɪkʊlʊ# | *#wˌɛˈekulu# | *#βˌɛˈekulu# | *#βəˈeːkulu# | *#vˈɛːkulˠ# | *#vˈɛːkulˠ# {GOLD: #wˈɛːɡl̩#} | *#vˈɛːkulˠ# {GOLD: >*} | *#vˈɛkulˠ# {GOLD: >*} | *#vˈɛkulˠ# {GOLD: #vˈɛɡəl#}
1653   | ... | ... | ... | ... | *#wˌɛhˈɪkʊlʊ# | *#wˌɛˈekulu# | *#βˌɛˈekulu# | *#βəˈeːkulu# | *#vˈɛːkulˠ# | *#vˈɛːkulˠ# {GOLD: #wˈɛːɡl̩#} | *#vˈɛːkulˠ# {GOLD: >*} | *#vˈɛkulˠ# {GOLD: >*} | *#vˈɛkulˠ# {GOLD: #vˈɛɟə#}
1654   | ... | ... | ... | ... | *#wˈɛstjo# | *#wˈɛst͡ʃjo# | *#βˈɛst͡ʃo# | *#βˈɛʃɔ# | *#vˈɛːʃ# | *#vˈɛːʃ# {GOLD: >*} | *#vˈɛːʃ# {GOLD: >*} | *#vˈɛʃ# {GOLD: >*} | *#vˈɛʃ# {GOLD: #vˈɛʃ#}
1655   | ... | ... | ... | ... | *#wˈeːskʊ# | *#wˈesku# | *#βˈesku# | *#βˈeʃku# | *#vˈɛːʃk# | *#vˈɛːʃk# {GOLD: >*} | *#vˈɛːʃk# {GOLD: >*} | *#vˈɛʃk# {GOLD: >*} | *#vˈɛʃk# {GOLD: #vˈɛʃk#}
1656   | ... | ... | ... | ... | *#wˈɪskʊ# | *#wˈesku# | *#βˈesku# | *#βˈeʃku# | *#vˈɛːʃk# | *#vˈɛːʃk# {GOLD: >*} | *#vˈɛːʃk# {GOLD: >*} | *#vˈɛʃk# {GOLD: >*} | *#vˈɛʃk# {GOLD: #vˈɛʃk#}
1657   | ... | ... | ... | ... | *#wˈɪstʊlʊ# | *#wˈestulu# | *#βˈestulu# | *#βˈeʃtulu# | *#vˈɛːʃtulˠ# | *#vˈɛːʃtulˠ# {GOLD: >*} | *#vˈɛːʃtulˠ# {GOLD: >*} | *#vˈɛʃtulˠ# {GOLD: >*} | *#vˈɛʃtulˠ# {GOLD: #vˈɛʃtulˠ#}
1658   | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#vˈɛdɾ̩# {GOLD: >*} | *#vˈɛdɾ̩# {GOLD: >*} | *#vˈɛdɾ̩# {GOLD: >*} | *#vˈɛdəɾ# {GOLD: #vˈɛdəɾ#}
1659   | ... | ... | ... | ... | *#wˈɪtjʊ# | *#wˈet͡ʃju# | *#βˈet͡ʃu# | *#βˈesu# | *#vˈɛːs# | *#vˈɛːs# {GOLD: >*} | *#vˈɛːs# {GOLD: >*} | *#vˈɛs# {GOLD: >*} | *#vˈɛs# {GOLD: #vˈɛs#}
1660   | ... | ... | ... | ... | *#ˌowˈɑːtjɑ# | *#ˈowɑt͡ʃjɑ# | *#ˈoat͡ʃa# | *#ˈɔːɐsa# | *#wˈɔe̯sə# | *#wˈɔe̯sə# {GOLD: #wˈɔɛsə#} | *#vˈae̯sə# {GOLD: #vˈɔe̯sə#} | *#vˈae̯sə# {GOLD: #vˈae̯sə#} | *#vˈɛsə# {GOLD: #vˈɛsə#}
1661   | ... | ... | ... | ... | *#ˌɑːwˈɛntʊ# | *#ˌɑvˈɛntu# | *#vˈɛntu# | *#vˈɛ̃ntu# | *#vˈɛ̃nd# | *#vˈɛ̃nd# {GOLD: #vˈɛ̃nt#} | *#vˈɛ̃nd# {GOLD: >*} | *#vˈɛnd# {GOLD: >*} | *#vˈɛnd# {GOLD: #vˈɛnd#}
1662   | ... | ... | ... | ... | *#wˈeːlʊ# | *#wˈelu# | *#βˈelu# | *#βˈelu# | *#vˈɛːlˠ# | *#vˈɛːlˠ# {GOLD: >*} | *#vˈɛːlˠ# {GOLD: >*} | *#vˈɛlˠ# {GOLD: >*} | *#vˈɛlˠ# {GOLD: #vˈɛl#}
1663   | ... | ... | ... | ... | *#wˈeːrɑ# | *#wˈerɑ# | *#βˈera# | *#βˈeɾa# | *#vˈɛːɾə# | *#vˈɛːɾə# {GOLD: >*} | *#vˈɛːɾə# {GOLD: >*} | *#vˈɛɾə# {GOLD: >*} | *#vˈɛɾə# {GOLD: #vˈɛɾə#}
1664   | ... | ... | ... | ... | *#wˈɪrɪdɛ# | *#wˈerdɛ# | *#βˈerðɪ# | *#βˈeɾðɪ# | *#vˈɛːɾð# | *#vˈɛːɾð# {GOLD: #vˈɛɾð#} | *#vˈɛːɾð# {GOLD: >*} | *#vˈɛɾð# {GOLD: >*} | *#vˈɛɾð# {GOLD: #vˈɛɾð#}
1665   | ... | ... | ... | ... | *#ˈoːrbʊ# | *#ˈørbu# | *#ˈørbu# | *#ˈœːɾbu# | *#wˈɛɾb# | *#wˈɛɾb# {GOLD: #vˈɛɾb#} | *#vˈɛɾb# {GOLD: >*} | *#vˈɛɾb# {GOLD: >*} | *#vˈɛɾb# {GOLD: #vˈɛɾb#}
1666   | ... | ... | ... | ... | *#ˌɪnwˈɛrnʊ# | *#ˌevˈɛrnu# | *#vˈɛrnu# | *#vˈɛɾnu# | *#vˈɛːrː# | *#vˈɛːr# {GOLD: >*} | *#vˈɛːr# {GOLD: >*} | *#vˈɛr# {GOLD: >*} | *#vˈɛr# {GOLD: #vˈɛr#}
1667   | ... | ... | ... | ... | *#ˈɔpɛrɑ# | *#ˈopɛrɑ# | *#ˈøpɪra# | *#ˈœːpɪɾa# | *#wˈɛpəɾə# | *#wˈɛpəɾə# {GOLD: >*} | *#vˈɛpəɾ# {GOLD: >*} | *#vˈɛpəɾ# {GOLD: #vˈɛpəɾ#} | *#vˈɛpəɾ# {GOLD: #vˈɛpəɾ#}
1668   | ... | ... | ... | ... | *#wˈɛtɛrɛ# | *#wˈɛtɛrɛ# | *#βˈɛtɪrɪ# | *#βˈɛːtɪɾɪ# | *#vˈie̯təɾ# | *#vjˈɛtɾ̩# {GOLD: #vjˈɛtɾ̩#} | *#vjˈɛtɾ̩# {GOLD: >*} | *#vjˈɛtɾ̩# {GOLD: >*} | *#vjˈɛtəɾ# {GOLD: #vjˈɛtəɾ#}
1669   | ... | ... | ... | ... | *#wˈɛrsɑ# | *#wˈɛrsɑ# | *#βˈɛrsa# | *#βˈɛːɾʃa# | *#vˈie̯ɾʃə# | *#vjˈɛɾʃə# {GOLD: >*} | *#vjˈɛɾʃə# {GOLD: >*} | *#vjˈɛɾʃə# {GOLD: >*} | *#vjˈɛɾʃə# {GOLD: #vjˈɛɾʃə#}
1670   | ... | ... | ... | ... | *#wˈɪrɪdɑ# | *#wˈerdɑ# | *#βˈerða# | *#βˈeɾða# | *#vˈɛːɾðə# | *#vˈɛːɾðə# {GOLD: >*} | *#vˈɛːɾðə# {GOLD: >*} | *#vˈɛɾðə# {GOLD: >*} | *#vˈɛɾðə# {GOLD: #vjˈɛɾðə#}
1671   | ... | ... | ... | ... | *#wˌɪktwˈɑːljɑ# | *#wˌeçtwˈɑʎɑ# | *#βˌejtˈaʎa# | *#βˌejtˈaʎa# | *#vˌɛjtˈaːʎə# | *#vˌɛjtˈaːʎə# {GOLD: >*} | *#vˌɛjtˈaːʎə# {GOLD: >*} | *#vˌɛjtˈajə# {GOLD: >*} | *#vɛjtˈajə# {GOLD: #viɟˈɛ#}
1672   | ... | ... | ... | ... | *#wˌinjˈɑːlɛ# | *#wˌiɲˈɑlɛ# | *#βˌiɲˈelɪ# | *#βˌĩːɲˈelɪ# | *#vˌĩːɲˈɛːl# | *#vˌĩːɲˈɛːl# {GOLD: >*} | *#vˌĩːɲˈɛːl# {GOLD: >*} | *#vˌiɲˈɛl# {GOLD: >*} | *#viɲˈɛl# {GOLD: #viɲˈalˠ#}
1673   | ... | ... | ... | ... | *#wˌɪktˈɔrjɑ# | *#wˌeçtˈorjɑ# | *#βˌejtˈorja# | *#βˌejtˈɔɾja# | *#vˌɛjtˈɔːɾɛ# | *#vˌɛjtˈɔːɾɛ# {GOLD: >*} | *#vˌɛjtˈɔːɾɛ# {GOLD: >*} | *#vˌɛjtˈɔɾɛ# {GOLD: >*} | *#vɛjtˈɔɾɛ# {GOLD: #vitˈɔɾɛ#}
1674   | ... | ... | ... | ... | ... | ... | ... | *#wˌiɾˈɔː# | *#wˌiɾˈuo̯# | *#wˌiɾˈuo̯# {GOLD: #βˌiɾˈuo̯#} | *#vˌiɾˈua̯# {GOLD: >*} | *#vˌiɾˈua̯# {GOLD: >*} | *#viɾˈua̯# {GOLD: #viɾˈua̯#}
1675   | ... | ... | ... | ... | *#wˈɛnjo# | *#wˈɛɲo# | *#βˈɛɲo# | *#βˈɛ̃ɲɔ# | *#vˈɛ̃ɲ# | *#vˈɛ̃ɲ# {GOLD: >*} | *#vˈɛ̃ɲ# {GOLD: >*} | *#vˈɛɲ# {GOLD: >*} | *#vˈɛj# {GOLD: #vˈij#}
1676   | ... | ... | ... | ... | *#wˈɪɑ# | *#wˈejɑ# | *#βˈeja# | *#βˈeja# | *#vˈɛjə# | *#vˈɛjə# {GOLD: >*} | *#vˈɛjə# {GOLD: >*} | *#vˈɛjə# {GOLD: >*} | *#vˈɛjə# {GOLD: #vˈijə#}
1677   | ... | ... | ... | ... | *#wˈɪkjɑ# | *#wˈekjɑ# | *#βˈekja# | *#βˈecja# | *#vˈɛcɛ# | *#vˈɛcɛ# {GOLD: >*} | *#vˈɛcɛ# {GOLD: >*} | *#vˈɛcɛ# {GOLD: >*} | *#vˈɛcɛ# {GOLD: #vˈicə#}
1678   | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#vˈiʃɲa# {GOLD: >*} | *#vˈiʃɲa# {GOLD: >*} | *#vˈiʃɲə# {GOLD: >*} | *#vˈiʃɲə# {GOLD: #vˈiʃɲə#}
1679   | ... | ... | ... | ... | ... | ... | *#βˈitrɪku# | *#βˈitɾɪku# | *#vˈitɾək# | *#vˈitɾ̩k# {GOLD: >*} | *#vˈitɾ̩k# {GOLD: #vˈitɾuk#} | *#vˈitɾ̩k# {GOLD: >*} | *#vˈitəɾk# {GOLD: #vˈitəɾk#}
1680   | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#vˈidɾ̩# {GOLD: >*} | *#vˈidɾ̩# {GOLD: >*} | *#vˈidɾ̩# {GOLD: >*} | *#vˈidəɾ# {GOLD: #vˈidəɾ#}
1681   | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#vˈisk# {GOLD: >*} | *#vˈisk# {GOLD: >*} | *#vˈisk# {GOLD: >*} | *#vˈisk# {GOLD: #vˈisk#}
1682   | ... | ... | ... | ... | *#wˈɪllɑ# | *#wˈelːɑ# | *#βˈelːa# | *#βˈelːa# | *#vˈɛːlːə# | *#vˈɛːlːə# {GOLD: #vˈilə#} | *#vˈɛːlːə# {GOLD: >*} | *#vˈɛlə# {GOLD: >*} | *#vˈɛlə# {GOLD: #vˈilə#}
1683   | ... | ... | ... | ... | *#wˈɪrɡɪnɛ# | *#wˈerɡenɛ# | *#βˈerɡɑ̃ɾ̃ɪ# | *#βˈɛːɾɡɐɾ̃ɪ# | *#vˈie̯ɾɡɐɾ̃# | *#vjˈɛɾɡəɾ̃# {GOLD: #vˈiɾɟə̃ɾ̃ə#} | *#vjˈɛɾɡəɾ̃# {GOLD: >*} | *#vjˈɛɾɡəɾ# {GOLD: #vˈəɾɟəɾə#} | *#vjˈɛɾɡəɾ# {GOLD: #vˈiɾɟəɾ#}
1684   | ... | ... | ... | ... | ... | *#wˌɑˈoe̯ɲø# | *#βˌaˈoe̯ɲʏ# | *#βəˈœ̃ːɲʏ# | *#vˈỹːe̯ɲ# | *#vˈỹːe̯ɲ# {GOLD: >*} | *#vˈỹːe̯ɲ# {GOLD: >*} | *#vˈye̯ɲ# {GOLD: >*} | *#vˈye̯j# {GOLD: #vˈye̯j#}
1685   | ... | ... | ... | ... | ... | ... | ... | *#βˈɔkɔlə# | *#vˈɔkɔlˠ# | *#vˈɔkulˠ# {GOLD: >*} | *#vˈɔkulˠ# {GOLD: >*} | *#vˈɔkulˠ# {GOLD: >*} | *#vˈɔkulˠ# {GOLD: #vˈɔkulˠ#}
1686   | ... | ... | ... | ... | ... | ... | ... | *#wˈɒʎɑ# | *#wˈɒːʎɑ# | *#wˈɔːʎa# {GOLD: >*} | *#vˈaːʎa# {GOLD: >*} | *#vˈajə# {GOLD: >*} | *#vˈajə# {GOLD: #vˈɔlə#}
1687   | ... | ... | ... | ... | ... | ... | ... | *#βˈɔbɒɡ# | *#vˈɔbɒɡ# | *#vˈɔbɔɡ# {GOLD: #βˈɒbɒɡ#} | *#vˈɔbɔɡ# {GOLD: >*} | *#vˈɔbɔɡ# {GOLD: >*} | *#vˈɔbɔɡ# {GOLD: #vˈɔbɔɡ#}
1688   | ... | ... | ... | ... | *#wˌillˈɑːnjɑ# | *#wˌilːˈɑɲɑ# | *#βˌilːˈaɲa# | *#βˌiːlːˈãɲa# | *#vˌiːlːˈãɲə# | *#vˌiːlːˈãɲə# {GOLD: >*} | *#vˌiːlːˈɛ̃ɲə# {GOLD: >*} | *#vˌilˈɛɲə# {GOLD: >*} | *#vilˈɛɲə# {GOLD: #vlˠˈaɲə#}
1689   | ... | ... | ... | ... | *#wˌʊlʊntˈɑːtɛ# | *#wˌuluntˈɑtɛ# | *#βˌuluntˈetɪ# | *#βˌulə̃ntˈetɪ# | *#vˌulˠə̃ndˈɛt# | *#vˌulˠə̃ndˈɛt# {GOLD: #vˌulˠn̩tˈæt#} | *#vˌulˠə̃ndˈɛt# {GOLD: #vulˠəndˈɛt#} | *#vˌulˠndˈɛt# {GOLD: >*} | *#vulˠnˈɛt# {GOLD: #vulˠnˈɛt#}
1690   | ... | ... | ... | ... | ... | ... | ... | *#wˌʊlkɒːðlˈɑkə# | *#wˌʊlkɒːlˈɑk# | *#wˌulkɔːlˠˈak# {GOLD: >*} | *#vˌulkɔːlˠˈak# {GOLD: >*} | *#vˌulkɔlˠˈak# {GOLD: >*} | *#vulkɔlˠˈak# {GOLD: #vuɾkɔlˠˈak#}
1691   | ... | ... | ... | ... | *#wˌʊlnɛrˈɑːtɑ# | *#wˌulːɛrˈɑtɑ# | *#βˌulːɪrˈata# | *#βˌulːəɾˈata# | *#vˌulːəɾˈatə# | *#vˌulːəɾˈatə# {GOLD: >*} | *#vˌulːəɾˈatə# {GOLD: >*} | *#vˌuləɾˈatə# {GOLD: >*} | *#vuləɾˈatə# {GOLD: #vurˈatə#}
1692   | ... | ... | ... | ... | *#wˌiwˈɔnjo# | *#wˈiwoɲo# | *#βˈiwoɲo# | *#βˈuə̯̃ɲɔ# | *#vˈuõ̯ɲ# | *#vˈuõ̯ɲ# {GOLD: #wˈuo̯j#} | *#vˈuã̯ɲ# {GOLD: >*} | *#vˈua̯ɲ# {GOLD: >*} | *#vˈua̯j# {GOLD: #vˈua̯j#}
1693   | ... | ... | ... | ... | *#ˌɑbjˈeːŋnʊ# | *#ˌɑvjˈeŋnu# | *#vˈeŋnu# | *#vˈẽŋnu# | *#vˈɛ̃ŋ# | *#vˈɛ̃ŋ# {GOLD: #vɟˈɛ̃ː#} | *#vˈɛ̃ŋ# {GOLD: >*} | *#vˈɛŋ# {GOLD: >*} | *#vˈɛŋ# {GOLD: #vɟˈɛ#}
1694   | ... | ... | ... | ... | *#ˌɑbjˈeːŋnjɑ# | *#ˌɑvjˈeŋɲɑ# | *#vˈeŋɲa# | *#vˈẽŋɲa# | *#vˈɛ̃ɲːə# | *#vˈɛ̃ɲːə# {GOLD: >*} | *#vˈɛ̃ɲə# {GOLD: >*} | *#vˈɛɲə# {GOLD: >*} | *#vˈɛɲə# {GOLD: #vɟˈɛɲə#}
1695   | ... | ... | ... | ... | *#wˌɑlˈɛnjo# | *#wˌɑlˈɛɲo# | *#βˌalˈɛɲo# | *#βəlˈɛ̃ɲɔ# | *#vlˈɛ̃ɲ# | *#vlˈɛ̃ɲ# {GOLD: >*} | *#vlˈɛ̃ɲ# {GOLD: #vəlˈɛ̃ɲ#} | *#vlˈɛɲ# {GOLD: #vəlˈɛɲ#} | *#vlˈɛj# {GOLD: #vlˈɛj#}
1696   | ... | ... | ... | ... | *#wˌeːlˈɑːtjɑ# | *#wˌelˈɑt͡ʃjɑ# | *#βˌelˈet͡ʃa# | *#βɪlˈesa# | *#vlˈɛːsə# | *#vlˈɛːsə# {GOLD: >*} | *#vlˈɛːsə# {GOLD: >*} | *#vlˈɛsə# {GOLD: >*} | *#vlˈɛsə# {GOLD: #vlˈɛsə#}
1697   | ... | ... | ... | ... | *#wˌɑlˈoːrɑ# | *#wˌɑlˈørɑ# | *#βˌalˈøra# | *#βəlˈœɾa# | *#vlˈɛːɾə# | *#vlˈɛːɾə# {GOLD: >*} | *#vlˈɛːɾə# {GOLD: >*} | *#vlˈɛɾə# {GOLD: >*} | *#vlˈɛɾə# {GOLD: #vlˈɛɾə#}
1698   | ... | ... | ... | ... | ... | ... | *#vlˌɔɲˈatɔn# | *#vlˌɔ̃ɲˈatɔ̃n# | *#vlˌɔ̃ɲˈat# | *#vlˌɔ̃ɲˈat# {GOLD: #vlˌɔ̃ɲˈat#} | *#vlˌɔ̃ɲˈat# {GOLD: >*} | *#vlˌɔɲˈat# {GOLD: >*} | *#vlɔɲˈat# {GOLD: #vlɔɲˈat#}
1699   | ... | ... | ... | ... | ... | ... | *#vlˈɔna# | *#vlˈɔ̃ɾ̃a# | *#vlˈɔ̃ɾ̃ə# | *#vlˈɔ̃ɾ̃ə# {GOLD: #vlˈɔ̃ɾ̃ə#} | *#vlˈɔ̃ɾ̃ə# {GOLD: #vlˈɔ̃ɾ̃ə#} | *#vlˈɔɾə# {GOLD: >*} | *#vlˈɔɾə# {GOLD: #vlˈɔɾə#}
1700   | ... | ... | ... | ... | ... | ... | ... | *#wɾˈɒ̃ɾ̃ə# | *#wɾˈɒ̃# | *#wɾˈɔ̃# {GOLD: #βɾˈɑ̃ɾ̃#} | *#vɾˈɔ̃# {GOLD: >*} | *#vɾˈɔ# {GOLD: >*} | *#vɾˈɔ# {GOLD: #vɾˈəɾ#}
1701   | ... | ... | ... | ... | ... | ... | ... | *#wˈɒɾnə# | *#wˈɒːrː# | *#wˈɔːr# {GOLD: #βɾˈɑ̃ɾ̃#} | *#vˈaːr# {GOLD: >*} | *#vˈar# {GOLD: >*} | *#vˈar# {GOLD: #vɾˈəɾ#}
1702   | ... | ... | ... | ... | *#wˌɛnˈeːnʊ# | *#wˌɛnˈenu# | *#βˌɛnˈenu# | *#βɪ̃ɾ̃ˈẽɾ̃u# | *#və̃ɾ̃ˈɛ̃ːɾ̃# | *#və̃ɾ̃ˈɛ̃ːɾ̃# {GOLD: #vəɾ̃ˈɛ̃ɾ̃#} | *#və̃ɾ̃ˈɛ̃ːɾ̃# {GOLD: >*} | *#vɾˈɛɾ# {GOLD: #vəɾˈɛɾ#} | *#vɾˈɛɾ# {GOLD: #vɾˈɛɾ#}
1703   | ... | ... | ... | ... | *#wˌɛnˈeːnɑ# | *#wˌɛnˈenɑ# | *#βˌɛnˈena# | *#βɪ̃ɾ̃ˈẽɾ̃a# | *#və̃ɾ̃ˈɛ̃ɾ̃ə# | *#və̃ɾ̃ˈɛ̃ɾ̃ə# {GOLD: #vəɾ̃ˈɛ̃ɾ̃ə#} | *#və̃ɾ̃ˈɛ̃ɾ̃ə# {GOLD: >*} | *#vɾˈɛɾə# {GOLD: >*} | *#vɾˈɛɾə# {GOLD: #vɾˈɛɾə#}
1704   | ... | ... | ... | ... | *#wˌɛrrˈɪkʊlʊ# | *#wˌɛrrˈekulu# | *#βˌɛrrˈekulu# | *#βɪɾɾˈekulu# | *#vərːˈɛkulˠ# | *#vɾˈɛkulˠ# {GOLD: >*} | *#vɾˈɛkulˠ# {GOLD: >*} | *#vɾˈɛkulˠ# {GOLD: >*} | *#vɾˈɛkulˠ# {GOLD: #vɾˈiɡulˠ#}
1705   | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#vɾˈul# {GOLD: >*} | *#vɾˈul# {GOLD: >*} | *#vɾˈul# {GOLD: >*} | *#vɾˈul# {GOLD: #vɾˈulˠ#}
1706   | ... | ... | ... | ... | ... | ... | ... | *#wɪɾˈɑɡɑ# | *#wəɾˈɑɡɑ# | *#wəɾˈaɡa# {GOLD: >*} | *#vəɾˈaɡa# {GOLD: >*} | *#vɾˈaɡə# {GOLD: >*} | *#vɾˈaɡə# {GOLD: #vrˈaɡə#}
1707   | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#mˌaxnˈit# {GOLD: >*} | *#mˌahnˈit# {GOLD: >*} | *#mˌahnˈit# {GOLD: >*} | *#mahnˈit# {GOLD: #mahnˈit#}
1708   | ... | ... | ... | ... | *#mˌɑjˈɑːrjɑ# | *#mˌɑjˈɑrjɑ# | *#mˌajˈerja# | *#mˌajˈeɾja# | *#mˌajˈɛːɾɛ# | *#mˌajˈɛːɾɛ# {GOLD: >*} | *#mˌajˈɛːɾɛ# {GOLD: >*} | *#mˌajˈɛɾɛ# {GOLD: >*} | *#majˈɛɾɛ# {GOLD: #majˈɛɾɛ#}
1709   | ... | ... | ... | ... | *#mˌɑlˌɑnɡˈɛnjo# | *#mˌɑlˌɑnɡˈɛɲo# | *#mˌalˌanɡˈɛɲo# | *#mˌaːlə̃nɟˈɛ̃ɲɔ# | *#mˌaːlˠə̃nɟˈɛ̃ɲ# | *#mˌaːlˠə̃ɲɟˈɛ̃ɲ# {GOLD: >*} | *#mˌaːlˠə̃ɲɟˈɛ̃ɲ# {GOLD: >*} | *#mˌalˠəɲɟˈɛɲ# {GOLD: >*} | *#malˠəɲɟˈɛj# {GOLD: #malˠəɲɟˈɛj#}
1710   | ... | ... | ... | ... | *#mˌɑlʊdikˈɔnjo# | *#mˌɑludikˈoɲo# | *#mˌaluðɪkˈoɲo# | *#mˌaːləðɪkˈɔ̃ɲɔ# | *#mˌaːlˠəkˈɔ̃ɲ# | *#mˌaːlˠəkˈɔ̃ɲ# {GOLD: >*} | *#mˌaːlˠkˈɔ̃ɲ# {GOLD: >*} | *#mˌalˠkˈɔɲ# {GOLD: #malˠəkˈɔɲ#} | *#malˠkˈɔj# {GOLD: #malˠkˈɔj#}
1711   | ... | ... | ... | ... | ... | ... | ... | ... | *#mˌaɡˈiː# | *#mˌaɡˈiː# {GOLD: >*} | *#mˌaɡˈiː# {GOLD: >*} | *#mˌaɡˈi# {GOLD: >*} | *#maɟˈi# {GOLD: #maɟˈi#}
1712   | ... | ... | ... | ... | *#mˌɑɡɪstˈɛrɪkʊ# | *#mˌɑːstˈɛrku# | *#mˌaːstˈɛrku# | *#mˌaːʃtˈɛɾku# | *#mˌaːʃtˈɛːɾk# | *#mˌaːʃtˈɛːɾk# {GOLD: >*} | *#mˌaːʃtˈɛːɾk# {GOLD: >*} | *#mˌaʃtˈɛɾk# {GOLD: >*} | *#maʃtˈɛɾk# {GOLD: #maʃtˈɛɾk#}
1713   | ... | ... | ... | ... | *#mˌɑɡɪstɛrˈɒːnjo# | *#mˌɑːstɛrˈoɲo# | *#mˌaːstɪrˈoɲo# | *#mˌaːʃtɪɾˈɔ̃ɲɔ# | *#mˌaːʃtəɾˈɔ̃ɲ# | *#mˌaːʃtəɾˈɔ̃ɲ# {GOLD: >*} | *#mˌaːʃtəɾˈɔ̃ɲ# {GOLD: >*} | *#mˌaʃtɾˈɔɲ# {GOLD: >*} | *#maʃtɾˈɔj# {GOLD: #maʃtɾˈɔj#}
1714   | ... | ... | ... | ... | ... | ... | ... | *#mˌɑːtˈɯkɑ# | *#mˌɑːtˈɯkɑ# | *#mˌaːtˈuka# {GOLD: >*} | *#mˌaːtˈuka# {GOLD: >*} | *#mˌatˈukə# {GOLD: >*} | *#matˈukə# {GOLD: #matˈukə#}
