etID  | Proto-Indo-European | Proto-Balkan-Indo-European | Archaic Proto-Albanian | Classical Proto-Albanian | Middle Proto-Albanian I | Middle Proto-Albanian II | Late Proto-Albanian I | Late Proto-Albanian II | Late Proto-Albanian III | Proto-Tosk-SGheg {GOLD} | Proto-Tosk | Old North Tosk | Standard Albanian | Output {GOLD}
297    | ... | ... | ... | ... | ... | ... | ... | *#zˌɑbˈɔːjɪ# | *#zˌɑbˈɔːjɪ# | *#zˌabˈɔːj# {GOLD: #zˌabˈuo̯#} | *#zˌabˈɔːj# | *#zəbˈɔj# | *#zəbˈɔj# | *#zəbˈɔj# {GOLD: #zabˈua̯#}
298    | ... | ... | ... | ... | ... | ... | ... | ... | *#zˌɒ̃bˈiʃtɪ# | *#zˌãbˈiːʃt# {GOLD: >*} | *#zˌə̃bˈiːʃt# | *#zəbˈiʃt# | *#zəbˈit͡ʃt# | *#zəbˈit͡ʃt# {GOLD: #zambˈiʃt#}
299    | ... | ... | ... | ... | ... | ... | ... | *#zˌɒ̃bʊlˈɑkʊ# | *#zˌɒ̃bʊlˈɑkʊ# | *#zˌãblˈak# {GOLD: #zˌɑ̃mblˈak#} | *#zˌə̃blˈak# | *#zəblˈak# | *#zəblˈak# | *#zəblˈak# {GOLD: #zəmblˈak#}
300    | ... | ... | ... | ... | ... | ... | ... | *#zˈɒ̃bʊʃæ# | *#zˈɒ̃bʊʃæ# | *#zˈãbʃ# {GOLD: #zˈɑ̃mpʃə#} | *#zˈə̃bʃ# | *#zˈəbʃ# | *#zˈəbʃ# | *#zˈəbʃ# {GOLD: #zˈəmt͡ʃə#}
301    | ... | ... | ... | ... | ... | ... | ... | *#zˈɯʃɑ# | *#zˈɯʃɑ# | *#zˈuːʃə# {GOLD: >*} | *#zˈuːʃə# | *#zˈuʃə# | *#zˈuʃə# | *#zˈuʃə# {GOLD: #zˈuʃə#}
302    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#jˌɪzbavˈit# {GOLD: >*} | *#jˌɪzbavˈit# | *#jˌɪzbəvˈit# | *#jɪzbəvˈit# | *#jɪzbəvˈit# {GOLD: #zbavˈit#}
303    | ... | ... | ... | ... | ... | ... | ... | *#zwˌærˈiʃtɛ# | *#zwˌærˈiʃtɛ# | *#zvˌɛrˈiːʃt# {GOLD: >*} | *#zvˌɛɾˈiːʃt# | *#zvəɾˈiʃt# | *#zvəɾˈit͡ʃt# | *#zvəɾˈit͡ʃt# {GOLD: #zvaɾˈiʃt#}
304    | ... | ... | ... | ... | ... | ... | ... | *#nˌɛrˈɑnt͡sɑ# | *#nˌɛrˈɑnt͡sɑ# | *#nˌɛrˈãːt͡sə# {GOLD: >*} | *#nˌɛɾˈəːt͡sə# | *#nɾˈət͡sə# | *#nɾˈət͡sə# | *#nɾˈət͡sə# {GOLD: #nɛɾˈənd͡zə#}
305    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#nˌɛpˈəːrtək# {GOLD: >*} | *#nˌɛpˈəːɾtək# | *#npˈəɾtək# | *#npˈəɾtək# | *#npˈəɾtək# {GOLD: #nɛpˈəɾkə#}
306    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#nˌɛvˌɛrˈit# {GOLD: >*} | *#nˌɛvˌɛɾˈit# | *#nˌɛvəɾˈit# | *#nɛvəɾˈit# | *#nɛvəɾˈit# {GOLD: #nɛvɛɾˈit#}
307    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#nˌɛvˈaːʎə# {GOLD: >*} | *#nˌɛvˈaːʎə# | *#nəvˈajə# | *#nəvˈajə# | *#nəvˈajə# {GOLD: #nɛvˈɔjə#}
308    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#nˈɛ# {GOLD: >*} | *#nˈɛ# | *#nˈɛ# | *#nˈɛ# | *#nˈɛ# {GOLD: #nˈɛm#}
309    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#nˈɛ̃ːmt͡s# {GOLD: >*} | *#nˈɛ̃ːmt͡s# | *#nˈɛmt͡s# | *#nˈɛmt͡s# | *#nˈɛmt͡s# {GOLD: #nˈɛmɛt͡s#}
310    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#nˌaʒˈikə# {GOLD: >*} | *#nˌaʒˈikə# | *#nəʒˈikə# | *#nəʒˈikə# | *#nəʒˈikə# {GOLD: #nɔzˈikə#}
311    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#nˈaːvkə# {GOLD: >*} | *#nˈaːvkə# | *#nˈavkə# | *#nˈavkə# | *#nˈavkə# {GOLD: #nˈɔfkə#}
312    | ... | ... | ... | ... | ... | ... | ... | *#ˌɒlkɒmˈɪjɛ# | *#ˌɒlkɒmˈɪjɛ# | *#hˌaʎkãmˈɪj# {GOLD: >*} | *#hˌaʎkə̃mˈɪj# | *#hˌajkəmˈɪj# | *#hajkəmˈɪj# | *#hajkəmˈɪj# {GOLD: #lakmˈi#}
313    | ... | ... | ... | ... | ... | ... | ... | *#lˌæʃˈɒwɑ# | *#lˌæʃˈɒwɑ# | *#lˌɛʃˈawə# {GOLD: >*} | *#lˌɛʃˈawə# | *#ləʃˈawə# | *#ləʃˈawə# | *#ləʃˈawə# {GOLD: #laʃˈɔvə#}
314    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#lˌapˈuːʃə# {GOLD: >*} | *#lˌapˈuːʃə# | *#ləpˈuʃə# | *#ləpˈuʃə# | *#ləpˈuʃə# {GOLD: #lapˈuʃə#}
315    | ... | ... | ... | ... | ... | ... | ... | *#lˌɑbˈɒwɑ# | *#lˌɑbˈɒwɑ# | *#lˌabˈawə# {GOLD: >*} | *#lˌabˈawə# | *#ləbˈawə# | *#ləbˈawə# | *#ləbˈawə# {GOLD: #labˈɔvə#}
316    | ... | ... | ... | ... | ... | ... | ... | *#ˈɒlkɒmʊ# | *#ˈɒlkɒmʊ# | *#hˈaːʎkə# {GOLD: >*} | *#hˈaːʎkə# | *#hˈajkə# | *#hˈajkə# | *#hˈajkə# {GOLD: #lˈakəm#}
317    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#dlˈatə# {GOLD: >*} | *#dlˈatə# | *#dlˈatə# | *#dlˈatə# | *#dlˈatə# {GOLD: #lˈatə#}
318    | ... | ... | ... | ... | ... | ... | ... | *#lˈɑbʊ# | *#lˈɑbʊ# | *#lˈab# {GOLD: >*} | *#lˈab# | *#lˈab# | *#lˈab# | *#lˈab# {GOLD: #lˈab#}
319    | ... | ... | ... | ... | ... | ... | ... | *#lˌɒ̃ɡʊ# | *#lˌɒ̃ɡʊ# | *#lˌãɡ# {GOLD: >*} | *#lˌə̃ɡ# | *#lˌəɡ# | *#ləɡ# | *#ləɡ# {GOLD: #ləŋɡ#}
320    | ... | ... | ... | ... | ... | ... | ... | *#lˌɛ̃dˈinɑ# | *#lˌɛ̃dˈinɑ# | *#lˌɛ̃dˈĩːnə# {GOLD: >*} | *#lˌɛ̃dˈĩːɾə# | *#lədˈiɾə# | *#lədˈiɾə# | *#lədˈiɾə# {GOLD: #ləndˈinə#}
321    | ... | ... | ... | ... | ... | ... | ... | *#lˈɒ̃ɡʊʃkɑ# | *#lˈɒ̃ɡʊʃkɑ# | *#lˈãɡʃkə# {GOLD: >*} | *#lˈə̃ɡʃkə# | *#lˈəɡʃkə# | *#lˈəɡt͡ʃkə# | *#lˈəɡt͡ʃkə# {GOLD: #lˈənt͡skə#}
322    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#lˌit͡ʃˈit# {GOLD: >*} | *#lˌit͡ʃˈit# | *#lət͡ʃˈit# | *#lət͡ʃˈit# | *#lət͡ʃˈit# {GOLD: #lɛt͡ʃˈit#}
323    | ... | ... | ... | ... | ... | ... | ... | *#lˌæʃɪnˈit͡sɑ# | *#lˌæʃɪnˈit͡sɑ# | *#lˌɛʒnˈiːt͡sə# {GOLD: >*} | *#lˌɛʒnˈiːt͡sə# | *#ləʒnˈit͡sə# | *#ləʒnˈit͡sə# | *#ləʒnˈit͡sə# {GOLD: #lɛʃnˈit͡sə#}
324    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#lˌɛbɛtˈit# {GOLD: >*} | *#lˌɛbɛtˈit# | *#lˌɛbətˈit# | *#lɛbətˈit# | *#lɛbətˈit# {GOLD: #lɛbɛtˈit#}
325    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#lˈɛxə# {GOLD: >*} | *#lˈɛhə# | *#lˈɛhə# | *#lˈɛhə# | *#lˈɛhə# {GOLD: #lˈɛhə#}
326    | ... | ... | ... | ... | ... | ... | ... | *#lˈæʃɑ# | *#lˈæʃɑ# | *#lˈɛːʃə# {GOLD: >*} | *#lˈɛːʃə# | *#lˈɛʃə# | *#lˈɛʃə# | *#lˈɛʃə# {GOLD: #lˈɛʃə#}
327    | ... | ... | ... | ... | ... | ... | ... | *#lˈæʃɪnjɑ# | *#lˈæʃɪnjɑ# | *#lˈɛːʒnɛ# {GOLD: >*} | *#lˈɛːʒnɛ# | *#lˈɛʒnɛ# | *#lˈɛʒnɛ# | *#lˈɛʒnɛ# {GOLD: #lˈɛʃɲə#}
328    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#lˈɛːsə# {GOLD: >*} | *#lˈɛːsə# | *#lˈɛsə# | *#lˈɛsə# | *#lˈɛsə# {GOLD: #lˈɛsə#}
329    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#lˈɪːstkr# {GOLD: >*} | *#lˈɪːstkɾ# | *#lˈɪstkɾ# | *#lˈɪstkɾ# | *#lˈɪstkɾ# {GOLD: #lˈɛskəɾ#}
330    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#lˈɛːʎə# {GOLD: >*} | *#lˈɛːʎə# | *#lˈɛjə# | *#lˈɛjə# | *#lˈɛjə# {GOLD: #lˈɛlə#}
331    | ... | ... | ... | ... | ... | ... | ... | *#lˈixɒ# | *#lˈixɒ# | *#lˈixə# {GOLD: >*} | *#lˈihə# | *#lˈihə# | *#lˈihə# | *#lˈihə# {GOLD: #lˈijə#}
332    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#lˈipə# {GOLD: >*} | *#lˈipə# | *#lˈipə# | *#lˈipə# | *#lˈipə# {GOLD: #lˈipə#}
333    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#lˌapˈatə# {GOLD: >*} | *#lˌapˈatə# | *#ləpˈatə# | *#ləpˈatə# | *#ləpˈatə# {GOLD: #lɔpˈatə#}
334    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#lˈaɡ# {GOLD: >*} | *#lˈaɡ# | *#lˈaɡ# | *#lˈaɡ# | *#lˈaɡ# {GOLD: #lˈɔɡ#}
335    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#lˈaːzə# {GOLD: >*} | *#lˈaːzə# | *#lˈazə# | *#lˈazə# | *#lˈazə# {GOLD: #lˈɔzə#}
336    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#ʎˌuxˈat# {GOLD: >*} | *#ʎˌuhˈat# | *#jəhˈat# | *#jəhˈat# | *#jəhˈat# {GOLD: #luhˈat#}
337    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#lˌuʒˈiː# {GOLD: >*} | *#lˌuʒˈiː# | *#ləʒˈi# | *#ləʒˈi# | *#ləʒˈi# {GOLD: #luʒˈi#}
338    | ... | ... | ... | ... | ... | ... | ... | *#ʎˈutʊʃɑ# | *#ʎˈutʊʃɑ# | *#ʎˈutʃə# {GOLD: >*} | *#ʎˈutʃə# | *#jˈutʃə# | *#jˈutʃə# | *#jˈutʃə# {GOLD: #lˈuʃə#}
339    | ... | ... | ... | ... | ... | ... | ... | *#ʎˈutɑ# | *#ʎˈutɑ# | *#ʎˈutə# {GOLD: >*} | *#ʎˈutə# | *#jˈutə# | *#jˈutə# | *#jˈutə# {GOLD: #lˈutə#}
340    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#lˈuːspə# {GOLD: >*} | *#lˈuːspə# | *#lˈuspə# | *#lˈuspə# | *#lˈuspə# {GOLD: #lˈuspə#}
341    | ... | ... | ... | ... | ... | ... | ... | *#rˌɒɡˈɑlɪ# | *#rˌɒɡˈɑlɪ# | *#rˌaɡˈaːl# {GOLD: >*} | *#ɾˌaɡˈaːl# | *#ɾəɡˈal# | *#ɾəɡˈal# | *#ɾəɡˈal# {GOLD: #ɾaɡˈal#}
342    | ... | ... | ... | ... | ... | ... | ... | *#rˌɑdˈimɑ# | *#rˌɑdˈimɑ# | *#rˌadˈĩːmə# {GOLD: >*} | *#ɾˌadˈĩːmbə# | *#ɾədˈimbə# | *#ɾədˈimbə# | *#ɾədˈimbə# {GOLD: #ɾaðˈimə#}
343    | ... | ... | ... | ... | ... | ... | ... | *#wˌɒrbˈɪt͡sɪ# | *#wˌɒrbˈɪt͡sɪ# | *#wˌarbˈɪːt͡s# {GOLD: >*} | *#wˌaɾbˈɪːt͡s# | *#wəɾbˈɪt͡s# | *#wəɾbˈɪt͡s# | *#wəɾbˈɪt͡s# {GOLD: #ɾabˈɛt͡s#}
344    | ... | ... | ... | ... | ... | ... | ... | *#rˈɒwɑ# | *#rˈɒwɑ# | *#rˈawə# {GOLD: >*} | *#ɾˈawə# | *#ɾˈawə# | *#ɾˈawə# | *#ɾˈawə# {GOLD: #ɾˈavə#}
345    | ... | ... | ... | ... | ... | ... | ... | *#rˈɒwʊkɑ# | *#rˈɒwʊkɑ# | *#rˈawkə# {GOLD: >*} | *#ɾˈawkə# | *#ɾˈawkə# | *#ɾˈawkə# | *#ɾˈawkə# {GOLD: #ɾˈavɡə#}
346    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#rˈɛːʒkə# {GOLD: >*} | *#ɾˈɛːʒkə# | *#ɾˈɛʒkə# | *#ɾˈɛʒkə# | *#ɾˈɛʒkə# {GOLD: #ɾˈɛʒɡə#}
347    | ... | ... | ... | ... | ... | ... | ... | *#rˈɛ̃dʊ# | *#rˈɛ̃dʊ# | *#rˈɛ̃d# {GOLD: >*} | *#ɾˈɛ̃d# | *#ɾˈɛd# | *#ɾˈɛd# | *#ɾˈɛd# {GOLD: #ɾˈɛnd#}
348    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#rˌajˈit# {GOLD: >*} | *#ɾˌajˈit# | *#ɾəjˈit# | *#ɾəjˈit# | *#ɾəjˈit# {GOLD: #ɾɔˈit#}
349    | ... | ... | ... | ... | ... | ... | ... | *#rˌɒɡɒwˈɪ?2ɪkɑ# | *#rˌɒɡɒwˈɪ?2ɪkɑ# | *#rˌaɡawˈɪː?2kə# {GOLD: >*} | *#ɾˌaɡawˈɪː?2kə# | *#ɾˌaɡəwˈɪ?2kə# | *#ɾaɡəwˈɪ?2kə# | *#ɾaɡəwˈɪ?2kə# {GOLD: #ɾɔɡɔvˈɛt͡skə#}
350    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#rˌatˈaːr# {GOLD: >*} | *#ɾˌatˈaːɾ# | *#ɾətˈaɾ# | *#ɾətˈaɾ# | *#ɾətˈaɾ# {GOLD: #ɾɔtˈaɾ#}
351    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#rˌabatˈit# {GOLD: >*} | *#ɾˌabatˈit# | *#ɾˌabətˈit# | *#ɾabətˈit# | *#ɾabətˈit# {GOLD: #ɾɔbtˈit#}
352    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#rˈaj# {GOLD: >*} | *#ɾˈaj# | *#ɾˈaj# | *#ɾˈaj# | *#ɾˈaj# {GOLD: #ɾˈɔj#}
353    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#rˈajkə# {GOLD: >*} | *#ɾˈajkə# | *#ɾˈajkə# | *#ɾˈajkə# | *#ɾˈajkə# {GOLD: #ɾˈɔjkə#}
354    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#rˈaɡə# {GOLD: >*} | *#ɾˈaɡə# | *#ɾˈaɡə# | *#ɾˈaɡə# | *#ɾˈaɡə# {GOLD: #ɾˈɔɡə#}
355    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#rˈab# {GOLD: >*} | *#ɾˈab# | *#ɾˈab# | *#ɾˈab# | *#ɾˈab# {GOLD: #ɾˈɔb#}
356    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#rˈũːt͡s# {GOLD: >*} | *#ɾˈũːt͡s# | *#ɾˈut͡s# | *#ɾˈut͡s# | *#ɾˈut͡s# {GOLD: #ɾˈuns#}
357    | ... | ... | ... | ... | ... | ... | ... | *#rˌɒ̃ɡˈɑtɪ# | *#rˌɒ̃ɡˈɑtɪ# | *#rˌãɡˈat# {GOLD: >*} | *#ɾˌə̃ɡˈat# | *#ɾəɡˈat# | *#ɾəɡˈat# | *#ɾəɡˈat# {GOLD: #raɡˈat#}
358    | ... | ... | ... | ... | ... | ... | ... | *#rˌɒɡɒʒˈinɑ# | *#rˌɒɡɒʒˈinɑ# | *#rˌaɡaʒˈĩːnə# {GOLD: #rˌɒɡˌɒzˈĩnə#} | *#ɾˌaɡaʒˈĩːɾə# | *#ɾˌaɡəʒˈiɾə# | *#ɾaɡəʒˈiɾə# | *#ɾaɡəʒˈiɾə# {GOLD: #raɡɔzˈinə#}
359    | ... | ... | ... | ... | ... | ... | ... | *#ˌɒrʃʃˈɒlʊ# | *#ˌɒrʃʃˈɒlʊ# | *#hˌarʃʃˈaːl# {GOLD: >*} | *#hˌaɾʃʃˈaːl# | *#həɾʃʃˈal# | *#həɾt͡ʃʃˈal# | *#həɾt͡ʃʃˈal# {GOLD: #rasˈɔlˠ#}
360    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#xrˌãnˈiːt͡sə# {GOLD: >*} | *#hɾˌə̃ɾˈiːt͡sə# | *#hɾəɾˈit͡sə# | *#hɾəɾˈit͡sə# | *#hɾəɾˈit͡sə# {GOLD: #ranˈit͡sə#}
361    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#xrˌapˈat# {GOLD: >*} | *#hɾˌapˈat# | *#hɾəpˈat# | *#hɾəpˈat# | *#hɾəpˈat# {GOLD: #rapˈat#}
362    | ... | ... | ... | ... | ... | ... | ... | *#rˈɑklɑ# | *#rˈɑklɑ# | *#rˈakʎə# {GOLD: >*} | *#ɾˈakʎə# | *#ɾˈacə# | *#ɾˈacə# | *#ɾˈat͡ʃə# {GOLD: #rˈacɛ#}
363    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#xrˈap# {GOLD: >*} | *#hɾˈap# | *#hɾˈap# | *#hɾˈap# | *#hɾˈap# {GOLD: #rˈap#}
364    | ... | ... | ... | ... | ... | ... | ... | *#ˈɒrwɛʃʊ# | *#ˈɒrwɛʃʊ# | *#hˈaːrvɛʃ# {GOLD: >*} | *#hˈaːɾvɛʃ# | *#hˈaɾvɛʃ# | *#hˈaɾvɛʃ# | *#hˈaɾvɛʃ# {GOLD: #rˈafʃ#}
365    | ... | ... | ... | ... | ... | ... | ... | *#rˌækˈɒjɒ̃# | *#rˌækˈɒjɒ̃# | *#rˌɛkˈajã# {GOLD: >*} | *#ɾˌɛkˈajə̃# | *#ɾəkˈajə# | *#ɾəkˈajə# | *#ɾəkˈajə# {GOLD: #rəkˈajə#}
366    | ... | ... | ... | ... | ... | ... | ... | *#rˌɒɡˈɑlɑ# | *#rˌɒɡˈɑlɑ# | *#rˌaɡˈaːlə# {GOLD: >*} | *#ɾˌaɡˈaːlə# | *#ɾəɡˈalə# | *#ɾəɡˈalə# | *#ɾəɡˈalə# {GOLD: #rəɡˈalˠə#}
367    | ... | ... | ... | ... | ... | ... | ... | *#rˈɛ̃ʃɪkɑ# | *#rˈɛ̃ʃɪkɑ# | *#rˈɛ̃ːʃkə# {GOLD: >*} | *#ɾˈɛ̃ːʃkə# | *#ɾˈɛʃkə# | *#ɾˈɛt͡ʃkə# | *#ɾˈɛt͡ʃkə# {GOLD: #rˈɛt͡skə#}
368    | ... | ... | ... | ... | ... | ... | ... | *#rˌɒɡˈɒzʊ# | *#rˌɒɡˈɒzʊ# | *#rˌaɡˈaːz# {GOLD: >*} | *#ɾˌaɡˈaːz# | *#ɾəɡˈas# | *#ɾəɡˈas# | *#ɾəɡˈas# {GOLD: #rɔɡˈɔz#}
369    | ... | ... | ... | ... | ... | ... | ... | *#rˌɒpˈɑkʊ# | *#rˌɒpˈɑkʊ# | *#rˌapˈak# {GOLD: >*} | *#ɾˌapˈak# | *#ɾəpˈak# | *#ɾəpˈak# | *#ɾəpˈak# {GOLD: #rɔpˈak#}
370    | ... | ... | ... | ... | ... | ... | ... | *#rˈɒɡɑ# | *#rˈɒɡɑ# | *#rˈaɡə# {GOLD: >*} | *#ɾˈaɡə# | *#ɾˈaɡə# | *#ɾˈaɡə# | *#ɾˈaɡə# {GOLD: #rˈɔɡə#}
371    | ... | ... | ... | ... | ... | ... | ... | *#rˈɒʒɪkʊ# | *#rˈɒʒɪkʊ# | *#rˈaːʒk# {GOLD: >*} | *#ɾˈaːʒk# | *#ɾˈaʒk# | *#ɾˈaʒk# | *#ɾˈaʒk# {GOLD: #rˈɔzɡ#}
372    | ... | ... | ... | ... | ... | ... | ... | *#rˈunɒ# | *#rˈunɒ# | *#rˈũːnə# {GOLD: >*} | *#ɾˈũːɾə# | *#ɾˈuɾə# | *#ɾˈuɾə# | *#ɾˈuɾə# {GOLD: #rˈunə#}
373    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#pˌaʒnˈik# {GOLD: >*} | *#pˌaʒnˈik# | *#pəʒnˈik# | *#pəʒnˈik# | *#pəʒnˈik# {GOLD: #paʃnˈik#}
374    | ... | ... | ... | ... | ... | ... | ... | *#pˌɒdʊkˈɒwʊ# | *#pˌɒdʊkˈɒwʊ# | *#pˌadkˈaw# {GOLD: #pˌɒtkˈuo̯#} | *#pˌadkˈaw# | *#pədkˈaw# | *#pədkˈaw# | *#pədkˈaw# {GOLD: #patkˈua̯#}
375    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#pˌadˈit# {GOLD: >*} | *#pˌadˈit# | *#pədˈit# | *#pədˈit# | *#pədˈit# {GOLD: #padˈit#}
376    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#pˈatə# {GOLD: >*} | *#pˈatə# | *#pˈatə# | *#pˈatə# | *#pˈatə# {GOLD: #pˈatə#}
377    | ... | ... | ... | ... | ... | ... | ... | *#pˌɒɡˈɑɲʊ# | *#pˌɒɡˈɑɲʊ# | *#pˌaɡˈãːɲ# {GOLD: #pˌɒɡˈɑ̃ɲ#} | *#pˌaɡˈəːɲ# | *#pəɡˈəɲ# | *#pəɡˈəɲ# | *#pəɡˈəɲ# {GOLD: #pəɡˈəj#}
378    | ... | ... | ... | ... | ... | ... | ... | *#pˌɒɡˈɑnɑ# | *#pˌɒɡˈɑnɑ# | *#pˌaɡˈãːnə# {GOLD: #pˌɒɡˈɑ̃ɾ̃ə#} | *#pˌaɡˈəːɾə# | *#pəɡˈəɾə# | *#pəɡˈəɾə# | *#pəɡˈəɾə# {GOLD: #pəɡˈəɾə#}
379    | ... | ... | ... | ... | ... | ... | ... | *#pˌɒ̃dˈɑrɪ# | *#pˌɒ̃dˈɑrɪ# | *#pˌãdˈaːr# {GOLD: >*} | *#pˌə̃dˈaːɾ# | *#pədˈaɾ# | *#pədˈaɾ# | *#pədˈaɾ# {GOLD: #pəndˈaɾ#}
380    | ... | ... | ... | ... | ... | ... | ... | *#pˌɒkrˈɒwɑ# | *#pˌɒkrˈɒwɑ# | *#pˌakrˈawə# {GOLD: >*} | *#pˌakɾˈawə# | *#pəkɾˈawə# | *#pəkɾˈawə# | *#pəkɾˈawə# {GOLD: #pəɾkˈavə#}
381    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#pˌɛlˈɛ̃ːnə# {GOLD: >*} | *#pˌɛlˈɛ̃ːɾə# | *#pəlˈɛɾə# | *#pəlˈɛɾə# | *#pəlˈɛɾə# {GOLD: #pɛlˈɛnə#}
382    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#pˌɛlˈĩː# {GOLD: >*} | *#pˌɛlˈĩː# | *#pəlˈi# | *#pəlˈi# | *#pəlˈi# {GOLD: #pɛlˈin#}
383    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#pˈɛk# {GOLD: >*} | *#pˈɛk# | *#pˈɛk# | *#pˈɛk# | *#pˈɛk# {GOLD: #pˈɛk#}
384    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#pˌijavˈiːt͡sə# {GOLD: >*} | *#pˌijavˈiːt͡sə# | *#pˌijəvˈit͡sə# | *#pijəvˈit͡sə# | *#pijəvˈit͡sə# {GOLD: #pjavˈit͡sə#}
385    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#pˌixˈat# {GOLD: >*} | *#pˌihˈat# | *#pəhˈat# | *#pəhˈat# | *#pəhˈat# {GOLD: #pihˈat#}
386    | ... | ... | ... | ... | ... | ... | ... | *#pˈiʃkɑ# | *#pˈiʃkɑ# | *#pˈiːʃkə# {GOLD: >*} | *#pˈiːʃkə# | *#pˈiʃkə# | *#pˈit͡ʃkə# | *#pˈit͡ʃkə# {GOLD: #pˈizɡə#}
387    | ... | ... | ... | ... | ... | ... | ... | ... | *#pˈɨrjɪ# | *#pˈiːrj# {GOLD: >*} | *#pˈiːɾj# | *#pˈiɾj# | *#pˈiɾj# | *#pˈiɾj# {GOLD: #pˈirə#}
388    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#pˌaʎˈak# {GOLD: >*} | *#pˌaʎˈak# | *#pəjˈak# | *#pəjˈak# | *#pəjˈak# {GOLD: #pɔjˈak#}
389    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#pˌaʎˈatə# {GOLD: >*} | *#pˌaʎˈatə# | *#pəjˈatə# | *#pəjˈatə# | *#pəjˈatə# {GOLD: #pɔjˈatə#}
390    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#pˌaʎˈãː# {GOLD: >*} | *#pˌaʎˈəː# | *#pəjˈə# | *#pəjˈə# | *#pəjˈə# {GOLD: #pɔjˈan#}
391    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#pˌatˈɛːrɛ# {GOLD: >*} | *#pˌatˈɛːɾɛ# | *#pətˈɛɾɛ# | *#pətˈɛɾɛ# | *#pətˈɛɾɛ# {GOLD: #pɔtˈɛɾɛ#}
392    | ... | ... | ... | ... | ... | ... | ... | *#pˌɒdʊkˈɒwʊ# | *#pˌɒdʊkˈɒwʊ# | *#pˌadkˈaw# {GOLD: #pˌɒtkˈuo̯#} | *#pˌadkˈaw# | *#pədkˈaw# | *#pədkˈaw# | *#pədkˈaw# {GOLD: #pɔtkˈua̯#}
393    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#pˌastˈaː# {GOLD: >*} | *#pˌastˈaː# | *#pəstˈa# | *#pəstˈa# | *#pəstˈa# {GOLD: #pɔstˈahɛ#}
394    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#pˌastˈat# {GOLD: >*} | *#pˌastˈat# | *#pəstˈat# | *#pəstˈat# | *#pəstˈat# {GOLD: #pɔstˈat#}
395    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#pˌastrˈɛxə# {GOLD: >*} | *#pˌastɾˈɛhə# | *#pəstɾˈɛhə# | *#pəstɾˈɛhə# | *#pəstɾˈɛhə# {GOLD: #pɔstɾˈɛ#}
396    | ... | ... | ... | ... | ... | ... | ... | ... | ... | *#pˌãmnˈit# {GOLD: >*} | *#pˌə̃mnˈit# | *#pəmnˈit# | *#pəmnˈit# | *#pəmnˈit# {GOLD: #pɔnˈit#}
