etID  | Proto-Indo-European | Proto-Balkan-Indo-European | Archaic Proto-Albanian | Classical Proto-Albanian | Middle Proto-Albanian I | Middle Proto-Albanian II | Late Proto-Albanian I | Late Proto-Albanian II | Late Proto-Albanian III | Proto-Tosk-SGheg {GOLD} | Proto-Tosk | Old North Tosk | Output {GOLD}
189    | ... | ... | ... | ... | ... | ... | #skˌɒwɒrdˈɪt͡sɪ# | *#ʃkˌɔːə̯ɾðˈɪt͡sɪ# | *#ʃkˌuːo̯ɾðˈɛːt͡sə# | *#ʃkˌuːɾðˈɛːt͡s# {GOLD: >*} | *#ʃkˌuːɾðˈɛːt͡s# | *#ʃkuɾðˈɛt͡s# | *#ʃkuɾðˈɛt͡s# {GOLD: #ʃkəɾðˈɛt͡s#}
190    | ... | ... | ... | ... | ... | ... | #skˌɒpˈitɪ# | *#ʃkˌɒːpˈitɪ# | *#ʃkˌɒːpˈitə# | *#ʃkˌɔːpˈit# {GOLD: >*} | *#ʃkˌɔːpˈit# | *#ʃkɔpˈit# | *#ʃkɔpˈit# {GOLD: #ʃkɔpˈit#}
191    | ... | ... | ... | ... | ... | ... | #skrˈɑpi# | *#ʃkɾˈɑpi# | *#ʃkɾˈɑpə# | *#ʃkɾˈap# {GOLD: >*} | *#ʃkɾˈap# | *#ʃkɾˈap# | *#ʃkɾˈap# {GOLD: #ʃkɾˈap#}
192    | ... | ... | ... | ... | ... | ... | #sˌuʃˈit͡sɑ# | *#ʃˌuʃˈit͡sɑ# | *#ʃˌuʃˈiːt͡sɑ# | *#ʃˌuʃˈiːt͡sə# {GOLD: #ʃˌuʃˈit͡sə#} | *#ʃˌuʃˈiːt͡sə# | *#ʃuʃˈit͡sə# | *#ʃuʃˈit͡sə# {GOLD: #ʃuʃˈit͡sə#}
193    | ... | ... | ... | ... | ... | ... | #sˌɯpʎˈɑkɑ# | *#ʃˌɯpʎˈɑkɑ# | *#ʃˌuplˈɑkɑ# | *#ʃˌuplˈakə# {GOLD: >*} | *#ʃˌuplˈakə# | *#ʃuplˈakə# | *#ʃuplˈakə# {GOLD: #ʃuplˈakə#}
194    | ... | ... | ... | ... | ... | ... | #sˈʊlʊɑ# | *#ʃˈʊlɑ# | *#ʃˈɔːʷlˠɑ# | *#ʃˈulˠə# {GOLD: >*} | *#ʃˈulˠə# | *#ʃˈulˠə# | *#ʃˈulˠə# {GOLD: #ʃˈulˠə#}
195    | ... | ... | ... | ... | ... | ... | ... | ... | #ʃˈulɪ# | *#ʃˈul# {GOLD: >*} | *#ʃˈul# | *#ʃˈul# | *#ʃˈul# {GOLD: #ʃˈul#}
196    | ... | ... | ... | ... | ... | ... | #slˈɒtɑ# | *#ʃlˈɒtɑ# | *#ʃlˈɒtɑ# | *#ʃkʎˈɔtə# {GOLD: >*} | *#ʃkʎˈɔtə# | *#ʃcˈɔtə# | *#ʃcˈɔtə# {GOLD: #ʃcˈɔtə#}
197    | ... | ... | ... | ... | ... | ... | #stˌʊrmˈɛnnɛ# | *#ʃtˌʊɾmˈɛ̃nnɛ# | *#ʃtˌʊɾmˈɛ̃nːə# | *#ʃtɾ̩mˈɛ̃nː# {GOLD: #ʃtˌɾ̩mˈɛnː#} | *#ʃtɾ̩mˈɛ̃n# | *#ʃtɾ̩mˈɛn# | *#ʃtəɾmˈɛn# {GOLD: #ʃtəɾmˈɛn#}
198    | ... | ... | ... | ... | ... | ... | #stˌɒpˈɑɲɑ# | *#ʃtəpˈɑ̃ɲɑ# | *#ʃtəpˈɑ̃ːjɑ# | *#ʃtəpˈãːjə# {GOLD: #ʃtəpˈɑ̃ɲə#} | *#ʃtəpˈãːjə# | *#ʃtəpˈajə# | *#ʃtəpˈajə# {GOLD: #ʃtəpˈajə#}
199    | ... | ... | ... | ... | ... | ... | #stˌɒpˈɑnd͡ʒɑ# | *#ʃtəpˈɑ̃nzɑ# | *#ʃtəpˈɑ̃zɑ# | *#ʃtəpˈʌ̃zə# {GOLD: #ʃtəpˈɑ̃zə#} | *#ʃtəpˈə̃zə# | *#ʃtəpˈəzə# | *#ʃtəpˈəzə# {GOLD: #ʃtəpˈəzə#}
200    | ... | ... | ... | ... | ... | ... | #stˌɒpɑnˈɛsɑ# | *#ʃtəpə̃ɾ̃ˈɛʃɑ# | *#ʃtəpə̃ɾ̃ˈɛːʃɑ# | *#ʃtəpə̃ɾ̃ˈɛːʃə# {GOLD: >*} | *#ʃtəpə̃ɾ̃ˈɛːʃə# | *#ʃtəpɾˈɛʃə# | *#ʃtəpɾˈɛʃə# {GOLD: #ʃtəpɾˈɛʃə#}
201    | ... | ... | ... | ... | ... | ... | #stˌɒpˈɑnʊ# | *#ʃtəpˈɑ̃ɾ̃ə# | *#ʃtəpˈɑ̃ɾ̃ə# | *#ʃtəpˈʌ̃ɾ̃# {GOLD: #ʃtəpˈɑ̃ɾ̃#} | *#ʃtəpˈə̃ɾ̃# | *#ʃtˈəpəɾ# | *#ʃtˈəpəɾ# {GOLD: #ʃtˈəpəɾ#}
202    | ... | ... | ... | ... | ... | ... | #stˈɯɲɑ# | *#ʃtˈɯ̃ɲɑ# | *#ʃtˈũɲɑ# | *#ʃtˈũɲə# {GOLD: #ʃtˈũɲə#} | *#ʃtˈũɲə# | *#ʃtˈuɲə# | *#ʃtˈuɲə# {GOLD: #ʃtˈuɲə#}
203    | ... | ... | ... | ... | ... | ... | #strˈɑʒɑ# | *#ʃtɾˈɑzɑ# | *#ʃtɾˈɑːzɑ# | *#ʃtɾˈaːzə# {GOLD: >*} | *#ʃtɾˈaːzə# | *#ʃtɾˈazə# | *#ʃtɾˈazə# {GOLD: #ʃtɾˈazə#}
204    | ... | ... | ... | ... | ... | ... | ... | ... | #ʒˈɛɡʊ# | *#ʒˈɛɡ# {GOLD: >*} | *#ʒˈɛɡ# | *#ʒˈɛɡ# | *#ʒˈɛɡ# {GOLD: #ʒˈɛɡ#}
205    | ... | ... | ... | ... | ... | ... | ... | ... | #ʒˌɒ̃bˈinɑ# | *#ʒˌũmbˈinə# {GOLD: >*} | *#ʒˌũmbˈinə# | *#ʒumbˈinə# | *#ʒumbˈinə# {GOLD: #ʒumbˈinə#}
206    | ... | ... | ... | ... | ... | ... | #tˌʊrkˈɑtɪ# | *#tˌʊɾkˈɑtɪ# | *#tˌʊɾkˈɑtə# | *#tɾ̩kˈat# {GOLD: >*} | *#tɾ̩kˈat# | *#tɾ̩kˈat# | *#təɾkˈat# {GOLD: #təɾkˈat#}
207    | ... | ... | ... | ... | ... | ... | #tˌɪrpˈætɪ# | *#təɾpˈiːtɪ# | *#təɾpˈiːtə# | *#tɾ̩pˈiːt# {GOLD: >*} | *#tɾ̩pˈiːt# | *#tɾ̩pˈit# | *#təɾpˈit# {GOLD: #təɾpˈit#}
208    | ... | ... | ... | ... | ... | ... | #tˈɒ̃ɡɑ# | *#tˈɑ̃nɡɑ# | *#tˈɑ̃nɡɑ# | *#tˈʌ̃ŋɡə# {GOLD: #tˈɑ̃nɡə#} | *#tˈə̃ɲ̈ɡə# | *#tˈəɲ̈ɡə# | *#tˈəŋɡə# {GOLD: #tˈəŋɡə#}
209    | ... | ... | ... | ... | ... | ... | ... | ... | #tˈɛkʊ# | *#tˈɛk# {GOLD: >*} | *#tˈɛk# | *#tˈɛk# | *#tˈɛk# {GOLD: #tˈɛk#}
210    | ... | ... | ... | ... | ... | ... | ... | ... | #tˈisʊ# | *#tˈis# {GOLD: >*} | *#tˈis# | *#tˈis# | *#tˈis# {GOLD: #tˈis#}
211    | ... | ... | ... | ... | ... | ... | #tˌɑjˈinɑ# | *#tˌɑjˈĩnɑ# | *#tˌɑˈĩnɑ# | *#tˈĩːnə# {GOLD: >*} | *#tˈĩːnə# | *#tˈinə# | *#tˈinə# {GOLD: #tˈinə#}
212    | ... | ... | ... | ... | ... | ... | ... | ... | #tˈinɑ# | *#tˈinə# {GOLD: >*} | *#tˈinə# | *#tˈinə# | *#tˈinə# {GOLD: #tˈinə#}
213    | ... | ... | ... | ... | ... | ... | ... | #tˌɒt͡ʃˈiðlɑ# | *#tˌɒt͡ʃˈiːlˠɑ# | *#tˌɔt͡ʃˈiːlˠə# {GOLD: >*} | *#tˌɔt͡ʃˈiːlˠə# | *#tɔt͡ʃˈilˠə# | *#tɔt͡ʃˈilˠə# {GOLD: #tɔt͡ʃˈilˠə#}
214    | ... | ... | ... | ... | ... | ... | ... | ... | #tˌɒt͡ʃˈitɪ# | *#tˌɔt͡ʃˈit# {GOLD: >*} | *#tˌɔt͡ʃˈit# | *#tɔt͡ʃˈit# | *#tɔt͡ʃˈit# {GOLD: #tɔt͡ʃˈit#}
215    | ... | ... | ... | ... | ... | ... | ... | ... | #tˌɒrˈiʃt͡ʃɛ# | *#tˌɔɾˈiʃtə# {GOLD: >*} | *#tˌɔɾˈiʃtə# | *#tɔɾˈiʃtə# | *#tɔɾˈiʃtə# {GOLD: #tɔɾˈiʃtə#}
216    | ... | ... | ... | ... | ... | ... | #tˌɒrˈɒwʊ# | *#tˌɒɾˈɔə̯# | *#tˌɒɾˈuo̯# | *#tˌɔɾˈuo̯# {GOLD: >*} | *#tˌɔɾˈua̯# | *#tɔɾˈua̯# | *#tɔɾˈua̯# {GOLD: #tɔɾˈua̯#}
217    | ... | ... | ... | ... | ... | ... | ... | ... | #tˌɒpˈidlʊ# | *#tˌɔpˈil# {GOLD: >*} | *#tˌɔpˈil# | *#tɔpˈil# | *#tɔpˈil# {GOLD: #tɔpˈil#}
218    | ... | ... | ... | ... | ... | ... | ... | ... | #tˈɒkɑ# | *#tˈɔkə# {GOLD: >*} | *#tˈɔkə# | *#tˈɔkə# | *#tˈɔkə# {GOLD: #tˈɔkə#}
219    | ... | ... | ... | ... | ... | ... | #tˈɒpɒrʊ# | *#tˈɒpʊɾə# | *#tˈɒpʊɾə# | *#tˈɔpɾ̩# {GOLD: >*} | *#tˈɔpɾ̩# | *#tˈɔpɾ̩# | *#tˈɔpəɾ# {GOLD: #tˈɔpəɾ#}
220    | ... | ... | ... | ... | ... | ... | ... | ... | #tˌɯnʊt͡sjˈɑnɪ# | *#tˌunt͡ʃˈan# {GOLD: >*} | *#tˌunt͡ʃˈan# | *#tunt͡ʃˈan# | *#tunt͡ʃˈan# {GOLD: #tunt͡ʃˈan#}
221    | ... | ... | ... | ... | ... | ... | #tˈɯɲɑ# | *#tˈɯ̃ɲɑ# | *#tˈũɲɑ# | *#tˈũɲə# {GOLD: #tˈũɲə#} | *#tˈũɲə# | *#tˈuɲə# | *#tˈuɲə# {GOLD: #tˈuɲə#}
222    | ... | ... | ... | ... | ... | ... | ... | ... | #tˈunʊ# | *#tˈun# {GOLD: >*} | *#tˈun# | *#tˈun# | *#tˈun# {GOLD: #tˈun#}
223    | ... | ... | ... | ... | ... | ... | ... | ... | #trˈɑpʊ# | *#tɾˈap# {GOLD: >*} | *#tɾˈap# | *#tɾˈap# | *#tɾˈap# {GOLD: #tɾˈap#}
224    | ... | ... | ... | ... | ... | ... | #trˈɪsʊ# | *#tɾˈɪʃə# | *#tɾˈɪːʃə# | *#tɾˈiʃ# {GOLD: >*} | *#tɾˈiʃ# | *#tɾˈiʃ# | *#tɾˈiʃ# {GOLD: #tɾˈiʃ#}
225    | ... | ... | ... | ... | ... | ... | #tˈɪrsu# | *#tˈɪɾʃu# | *#tˈɪːɾʃə# | *#tˈɛɾʃ# {GOLD: >*} | *#tˈɛɾʃ# | *#tˈɛɾʃ# | *#tˈɛɾʃ# {GOLD: #tɾˈiʃ#}
226    | ... | ... | ... | ... | ... | ... | ... | #trˌɒ̃tˈitɪ# | *#trˌɔ̃tˈitə# | *#tɾˌɔndˈit# {GOLD: >*} | *#tɾˌɔndˈit# | *#tɾɔndˈit# | *#tɾɔndˈit# {GOLD: #tɾɔndˈit#}
227    | ... | ... | ... | ... | ... | ... | ... | ... | #trˈɒxɑ# | *#tɾˈɔxə# {GOLD: >*} | *#tɾˈɔhə# | *#tɾˈɔhə# | *#tɾˈɔhə# {GOLD: #tɾˈɔhə#}
228    | ... | ... | ... | ... | ... | ... | ... | ... | #dˌɑrˈɒβɑ# | *#dˌaɾˈɔvə# {GOLD: >*} | *#dˌaɾˈɔvə# | *#daɾˈɔvə# | *#daɾˈɔvə# {GOLD: #daɾˈɔvə#}
229    | ... | ... | ... | ... | ... | ... | #dˌɛsnˈit͡sɑ# | *#dɪʃnˈit͡sɑ# | *#dəʃnˈiːt͡sɑ# | *#dəʃnˈiːt͡sə# {GOLD: #dˌɪʃnˈit͡sə#} | *#dəʃnˈiːt͡sə# | *#dəʃnˈit͡sə# | *#dəʃnˈit͡sə# {GOLD: #dəʃnˈit͡sə#}
230    | ... | ... | ... | ... | ... | ... | ... | ... | #dˌɛlbtˈinɑ# | *#dˌɛltˈinə# {GOLD: >*} | *#dˌɛltˈinə# | *#dɛltˈinə# | *#dɛltˈinə# {GOLD: #dɛltˈinə#}
231    | ... | ... | ... | ... | ... | ... | ... | ... | #dˌɨxˈɑtɪ# | *#dˌixˈat# {GOLD: >*} | *#dˌihˈat# | *#dihˈat# | *#dihˈat# {GOLD: #dihˈat#}
232    | ... | ... | ... | ... | ... | ... | ... | ... | #dˈirɑ# | *#dˈiɾə# {GOLD: >*} | *#dˈiɾə# | *#dˈiɾə# | *#dˈiɾə# {GOLD: #dˈiɾə#}
233    | ... | ... | ... | ... | ... | ... | ... | ... | #dˈɪbrɑ# | *#dˈibɾ̩# {GOLD: >*} | *#dˈibɾ̩# | *#dˈibɾ̩# | *#dˈibəɾ# {GOLD: #dˈibəɾ#}
234    | ... | ... | ... | ... | ... | ... | #dˈɪbrjʊ# | *#dˈɪbɾjə# | *#dˈɪbɾjə# | *#dˈibr̩# {GOLD: #dˈibər#} | *#dˈibr̩# | *#dˈibr̩# | *#dˈibər# {GOLD: #dˈibər#}
235    | ... | ... | ... | ... | ... | ... | ... | ... | #dˌɒlˈinɑ# | *#dˌɔlˈinə# {GOLD: >*} | *#dˌɔlˈinə# | *#dɔlˈinə# | *#dɔlˈinə# {GOLD: #dɔlˈinə#}
236    | ... | ... | ... | ... | ... | ... | ... | ... | #dˌɒbˈɨtɪ# | *#dˌɔbˈit# {GOLD: >*} | *#dˌɔbˈit# | *#dɔbˈit# | *#dɔbˈit# {GOLD: #dɔbˈit#}
237    | ... | ... | ... | ... | ... | ... | ... | ... | #dˈɒjkɑ# | *#dˈɔjkə# {GOLD: >*} | *#dˈɔjkə# | *#dˈɔjkə# | *#dˈɔjkə# {GOLD: #dˈɔjkə#}
238    | ... | ... | ... | ... | ... | ... | ... | ... | #dˈɒbʊ# | *#dˈɔb# {GOLD: >*} | *#dˈɔb# | *#dˈɔb# | *#dˈɔb# {GOLD: #dˈɔb#}
239    | ... | ... | ... | ... | ... | ... | ... | ... | #dˌɒ̃bɾˈɑj# | *#dˌũmbɾˈɛː# {GOLD: >*} | *#dˌũmbɾˈɛː# | *#dumbɾˈɛ# | *#dumbɾˈɛ# {GOLD: #dumbɾˈɛ#}
240    | ... | ... | ... | ... | ... | ... | ... | ... | #dˈɒ̃brʊ# | *#dˈũmbɾ̩# {GOLD: >*} | *#dˈũmbɾ̩# | *#dˈumbɾ̩# | *#dˈumbəɾ# {GOLD: #dˈumbəɾ#}
241    | ... | ... | ... | ... | ... | ... | ... | ... | #drˈɑɡɑ# | *#dɾˈaɡə# {GOLD: >*} | *#dɾˈaɡə# | *#dɾˈaɡə# | *#dɾˈaɡə# {GOLD: #dɾˈaɡə#}
242    | ... | ... | ... | ... | ... | ... | #drˈɒ̃ɡʊ# | *#dɾˈɑ̃nɡə# | *#dɾˈɑ̃nɡə# | *#dɾˈʌ̃ŋɡ# {GOLD: #dɾˈɑ̃nk#} | *#dɾˈə̃ɲ̈ɡ# | *#dɾˈəɲ̈ɡ# | *#dɾˈəŋɡ# {GOLD: #dɾˈəŋɡ#}
243    | ... | ... | ... | ... | ... | ... | ... | ... | #drˌæmˈitɪ# | *#dɾˌɛmˈit# {GOLD: >*} | *#dɾˌɛmˈit# | *#dɾɛmˈit# | *#dɾɛmˈit# {GOLD: #dɾɛmˈit#}
244    | ... | ... | ... | ... | ... | ... | ... | ... | #drˌɒbˈitɪ# | *#dɾˌɔbˈit# {GOLD: >*} | *#dɾˌɔbˈit# | *#dɾɔbˈit# | *#dɾɔbˈit# {GOLD: #dɾɔbˈit#}
245    | ... | ... | ... | ... | ... | ... | #drˈɒkʊ# | *#dɾˈɒkə# | *#dɾˈɒkə# | *#dɾˈɔk# {GOLD: >*} | *#dɾˈɔk# | *#dɾˈɔk# | *#dɾˈɔk# {GOLD: #dɾˈɔk#}
246    | ... | ... | ... | ... | ... | ... | #drˈɒbɪnit͡sɑ# | *#dɾˈɔbnit͡sɑ# | *#dɾˈɔmːit͡sɑ# | *#dɾˈɔmːt͡sə# {GOLD: >*} | *#dɾˈɔmt͡sə# | *#dɾˈɔmt͡sə# | *#dɾˈɔmt͡sə# {GOLD: #dɾˈɔmt͡sə#}
247    | ... | ... | ... | ... | ... | ... | #t͡sˌælˈikʊ# | *#t͡sˌɑlˈikə# | *#t͡sˌɑlˈikə# | *#t͡sˌalˈik# {GOLD: >*} | *#t͡sˌalˈik# | *#t͡salˈik# | *#t͡salˈik# {GOLD: #t͡salˈik#}
248    | ... | ... | ... | ... | ... | ... | ... | ... | #t͡sˌɑrˈinɑ# | *#t͡sˌaɾˈinə# {GOLD: >*} | *#t͡sˌaɾˈinə# | *#t͡saɾˈinə# | *#t͡saɾˈinə# {GOLD: #t͡saɾˈinə#}
249    | ... | ... | ... | ... | ... | ... | #t͡ʃˈɑrɑ# | *#t͡sˈɑɾɑ# | *#t͡sˈɑːɾɑ# | *#t͡sˈaːɾə# {GOLD: >*} | *#t͡sˈaːɾə# | *#t͡sˈaɾə# | *#t͡sˈaɾə# {GOLD: #t͡sˈaɾə#}
250    | ... | ... | ... | ... | ... | ... | #t͡ʃˈɑrɪbɑ# | *#t͡sˈɑɾɪbɑ# | *#t͡sˈɑːɾbɑ# | *#t͡sˈaːɾbə# {GOLD: >*} | *#t͡sˈaːɾbə# | *#t͡sˈaɾbə# | *#t͡sˈaɾbə# {GOLD: #t͡sˈaɾbə#}
251    | ... | ... | ... | ... | ... | ... | #t͡ʃˌɪrnˈidlʊ# | *#t͡sɪɾnˈiðlə# | *#t͡sərːˈiːlˠə# | *#t͡sərˈiːlˠ# {GOLD: >*} | *#t͡sərˈiːlˠ# | *#t͡sərˈilˠ# | *#t͡sərˈilˠ# {GOLD: #t͡səɾˈil#}
252    | ... | ... | ... | ... | ... | ... | #t͡ʃˌɪrnˈikʊ# | *#t͡sɪɾnˈikə# | *#t͡sərːˈikə# | *#t͡sərˈik# {GOLD: >*} | *#t͡sərˈik# | *#t͡sərˈik# | *#t͡sərˈik# {GOLD: #t͡sərˈik#}
253    | ... | ... | ... | ... | ... | ... | ... | ... | #t͡sˌænˈitɪ# | *#t͡sˌɛnˈit# {GOLD: >*} | *#t͡sˌɛnˈit# | *#t͡sɛnˈit# | *#t͡sɛnˈit# {GOLD: #t͡sɛnˈit#}
254    | ... | ... | ... | ... | ... | ... | #t͡ʃˈɪrmɑ# | *#t͡sˈɪɾmɑ# | *#t͡sˈɪːɾmɑ# | *#t͡sˈɛɾmə# {GOLD: >*} | *#t͡sˈɛɾmə# | *#t͡sˈɛɾmə# | *#t͡sˈɛɾmə# {GOLD: #t͡sˈɛɾmə#}
255    | ... | ... | ... | ... | ... | ... | #t͡ʃˈitɑ# | *#t͡sˈitɑ# | *#t͡sˈitɑ# | *#t͡sˈitə# {GOLD: >*} | *#t͡sˈitə# | *#t͡sˈitə# | *#t͡sˈitə# {GOLD: #t͡sˈitə#}
256    | ... | ... | ... | ... | ... | ... | #t͡ʃˈubʊ# | *#t͡sˈubə# | *#t͡sˈubə# | *#t͡sˈub# {GOLD: >*} | *#t͡sˈub# | *#t͡sˈub# | *#t͡sˈub# {GOLD: #t͡sˈub#}
257    | ... | ... | ... | ... | ... | ... | ... | #sˈɑɲɑ# | *#sˈɑːjɑ# | *#sˈaːjə# {GOLD: #sˈɑ̃jə#} | *#sˈaːjə# | *#sˈajə# | *#sˈajə# {GOLD: #sˈajə#}
258    | ... | ... | ... | ... | ... | ... | ... | #sˈænɑ# | *#sˈænɑ# | *#sˈɛnə# {GOLD: >*} | *#sˈɛnə# | *#sˈɛnə# | *#sˈɛnə# {GOLD: #sˈanə#}
259    | ... | ... | ... | ... | ... | ... | ... | ... | #sˈɑbʎɑ# | *#sˈabʎɛ# {GOLD: >*} | *#sˈabʎɛ# | *#sˈabjɛ# | *#sˈabjɛ# {GOLD: #sˈabjɛ#}
260    | ... | ... | ... | ... | ... | ... | ... | ... | #sˈɛlɪt͡sɑ# | *#sˈɛlt͡sə# {GOLD: >*} | *#sˈɛlt͡sə# | *#sˈɛlt͡sə# | *#sˈɛlt͡sə# {GOLD: #sˈɛlt͡sə#}
261    | ... | ... | ... | ... | ... | ... | ... | ... | #sˈærɑ# | *#sˈɛɾə# {GOLD: >*} | *#sˈɛɾə# | *#sˈɛɾə# | *#sˈɛɾə# {GOLD: #sˈɛɾə#}
262    | ... | ... | ... | ... | ... | ... | ... | ... | #sˈɛ̃brʊ# | *#sˈɛmbɾ̩# {GOLD: >*} | *#sˈɛmbɾ̩# | *#sˈɛmbɾ̩# | *#sˈɛmbəɾ# {GOLD: #sˈɛmbəɾ#}
263    | ... | ... | ... | ... | ... | ... | ... | ... | #sˈilɑ# | *#sˈilˠə# {GOLD: >*} | *#sˈilˠə# | *#sˈilˠə# | *#sˈilˠə# {GOLD: #sˈilˠə#}
264    | ... | ... | ... | ... | ... | ... | ... | #sˌɛ̃jˈitɪ# | *#sˌɛ̃ˈitə# | *#sˈiːt# {GOLD: >*} | *#sˈiːt# | *#sˈit# | *#sˈit# {GOLD: #sˈit#}
265    | ... | ... | ... | ... | ... | ... | ... | ... | #sˈitɒ# | *#sˈitə# {GOLD: >*} | *#sˈitə# | *#sˈitə# | *#sˈitə# {GOLD: #sˈitə#}
266    | ... | ... | ... | ... | ... | ... | ... | ... | #sˈitʊkɑ# | *#sˈitkə# {GOLD: >*} | *#sˈitkə# | *#sˈitkə# | *#sˈitkə# {GOLD: #sˈitkə#}
267    | ... | ... | ... | ... | ... | ... | ... | ... | #sˈitʊkɑ# | *#sˈitkə# {GOLD: >*} | *#sˈitkə# | *#sˈitkə# | *#sˈitkə# {GOLD: #sˈitkə#}
268    | ... | ... | ... | ... | ... | ... | ... | ... | #sˌʊtˈinɑ# | *#sˌɔtˈinə# {GOLD: >*} | *#sˌɔtˈinə# | *#sɔtˈinə# | *#sɔtˈinə# {GOLD: #sɔtˈinə#}
269    | ... | ... | ... | ... | ... | ... | ... | #sˌɒ̃dˈɔɲ# | *#sˌɔ̃dˈɔɲ# | *#sˌɔndˈɔɲ# {GOLD: >*} | *#sˌɔndˈɔɲ# | *#sɔndˈɔɲ# | *#sɔndˈɔj# {GOLD: #sɔndˈɔj#}
270    | ... | ... | ... | ... | ... | ... | ... | ... | #sˌɒβˈɑdlʊkɑ# | *#sˌɔvˈaʎkə# {GOLD: >*} | *#sˌɔvˈaʎkə# | *#sɔvˈajkə# | *#sɔvˈajkə# {GOLD: #sɔvˈajkə#}
271    | ... | ... | ... | ... | ... | ... | ... | ... | #skˈɒrɒ# | *#skˈɔɾə# {GOLD: >*} | *#skˈɔɾə# | *#skˈɔɾə# | *#skˈɔɾə# {GOLD: #skˈɔrə#}
272    | ... | ... | ... | ... | ... | ... | ... | #skˌɒɾlˈupɑ# | *#skˌɒɾlˈupɑ# | *#skˌɔlˈupə# {GOLD: >*} | *#skˌɔlˈupə# | *#skɔlˈupə# | *#skɔlˈupə# {GOLD: #sklˠˈupə#}
273    | ... | ... | ... | ... | ... | ... | ... | #skrˈɒβnɑ# | *#skrˈɒmːɑ# | *#skɾˈɔmːə# {GOLD: >*} | *#skɾˈɔmə# | *#skɾˈɔmə# | *#skɾˈɔmə# {GOLD: #skɾˈɔmə#}
274    | ... | ... | ... | ... | ... | ... | ... | ... | #sʊlˈɒɡʊ# | *#slˈɔɡ# {GOLD: >*} | *#slˈɔɡ# | *#slˈɔɡ# | *#slˈɔɡ# {GOLD: #slˠˈɔɡ#}
275    | ... | ... | ... | ... | ... | ... | ... | ... | #sˌɒ̃dˈɔ̃ɲ# | *#sˌũndˈɔ̃ɲ# {GOLD: >*} | *#sˌũndˈɔ̃ɲ# | *#sundˈɔɲ# | *#sundˈɔj# {GOLD: #sundˈɔj#}
276    | ... | ... | ... | ... | ... | ... | ... | ... | #sˈuxɑ# | *#sˈuxə# {GOLD: >*} | *#sˈuhə# | *#sˈuhə# | *#sˈuhə# {GOLD: #sˈuhə#}
277    | ... | ... | ... | ... | ... | ... | ... | #sˈukulɒ# | *#sˈukulˠə# | *#sˈukulˠ# {GOLD: >*} | *#sˈukulˠ# | *#sˈukulˠ# | *#sˈukulˠ# {GOLD: #sˈukulˠ#}
278    | ... | ... | ... | ... | ... | ... | ... | ... | #slˈɒtɑ# | *#skʎˈɔtə# {GOLD: >*} | *#skʎˈɔtə# | *#scˈɔtə# | *#scˈɔtə# {GOLD: #scˈɔtə#}
279    | ... | ... | ... | ... | ... | ... | ... | #slˈufuɾɛ# | *#slˈuːfuɾə# | *#skʎˈuːfuɾ# {GOLD: >*} | *#skʎˈuːfuɾ# | *#scˈufuɾ# | *#scˈufuɾ# {GOLD: #scˈufuɾ#}
280    | ... | ... | ... | ... | ... | ... | ... | ... | #strˌɪkˈɑtɪ# | *#stɾ̩kˈat# {GOLD: >*} | *#stɾ̩kˈat# | *#stɾ̩kˈat# | *#stəɾkˈat# {GOLD: #stəɾkˈat#}
281    | ... | ... | ... | ... | ... | ... | ... | ... | #stˌərβˈitɪ# | *#stɾ̩vˈit# {GOLD: >*} | *#stɾ̩vˈit# | *#stɾ̩vˈit# | *#stəɾvˈit# {GOLD: #stəɾvˈit#}
282    | ... | ... | ... | ... | ... | ... | ... | ... | #stˌɪrβˈinɑ# | *#stɾ̩vˈinə# {GOLD: >*} | *#stɾ̩vˈinə# | *#stɾ̩vˈinə# | *#stəɾvˈinə# {GOLD: #stəɾvˈinə#}
283    | ... | ... | ... | ... | ... | ... | ... | ... | #stˈɛʎɑ# | *#stˈɛʎə# {GOLD: >*} | *#stˈɛʎə# | *#stˈɛjə# | *#stˈɛjə# {GOLD: #stˈɛjə#}
284    | ... | ... | ... | ... | ... | ... | ... | ... | #stˈɪpɪ# | *#stˈɛp# {GOLD: >*} | *#stˈɛp# | *#stˈɛp# | *#stˈɛp# {GOLD: #stˈɛp#}
285    | ... | ... | ... | ... | ... | ... | ... | ... | #strˈæxɑ# | *#stɾˈɛxə# {GOLD: >*} | *#stɾˈɛhə# | *#stɾˈɛhə# | *#stɾˈɛhə# {GOLD: #stɾˈɛhə#}
286    | ... | ... | ... | ... | ... | ... | ... | ... | #strˈɒkɑ# | *#stɾˈɔkə# {GOLD: >*} | *#stɾˈɔkə# | *#stɾˈɔkə# | *#stɾˈɔkə# {GOLD: #stɾˈɔkə#}
287    | ... | ... | ... | ... | ... | ... | ... | ... | #strˈʊkɑ# | *#stɾˈukə# {GOLD: >*} | *#stɾˈukə# | *#stɾˈukə# | *#stɾˈukə# {GOLD: #stɾˈukə#}
288    | ... | ... | ... | ... | ... | ... | ... | ... | #strˈumɨ# | *#stɾˈum# {GOLD: >*} | *#stɾˈum# | *#stɾˈum# | *#stɾˈum# {GOLD: #stɾˈum#}
289    | ... | ... | ... | ... | ... | ... | ... | ... | #səmiʎˈɑtɪ# | *#səmʎˈat# {GOLD: >*} | *#səmʎˈat# | *#səmjˈat# | *#səmjˈat# {GOLD: #smilˈat#}
