INPUT,{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT},{ABSENT}
R95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ɡˌʊlːjˈɔn/,*/hˌʊlːjˈɑnɑː/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ʎˌɛkˈɑɲɛː/,,*/hjɛlɑiwˈɒːɲɔ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ˌɑwlˌʊɲˈɒːtɔ/,,,,,,,,,,,,,,,
R97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/spˈʊɲjɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R98,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/hˈɑstɪβɔ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/lˈɑβrɪkɔ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R106,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ˌɑspjɛlːˈɔn/,,,,,,,*/trjˌɑntˈɑfilːɔn/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ˌɑpˌʊlːɔnˈiɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/rːˈɑpin/,*/rːˈɔɣɑ/,*/rːɒɡˈʊssɔ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R108,,,,,,,,,,,,,,,,,,,,,,,,,*/kˌʊrstˈɔs/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/brˈoːtkɔ/,,,,,,,,,,,,,,,,,,,,,,,,,
R109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/lˈɑβrkɔ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ˌɑwlˈɔːˤnɑ/,,,,,,,,,,,,,,
R116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R117,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/pˌɑʎˈɔːˤʎɔ/,,,,,,,,,,,,,,,,,,,,,,,,,,,
R120,,,,,,,,,,,,,,,,,,,,,,,,*/ɡˌɑwsˈɒfɔ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R121,,,,,,,,,,,,,,,*/hˈœːkrɔ/,,,,,,,,,,,*/kˌʊrsˈœːtɔ/,,,,,,,,,,,,*/sˌyːrˈizdɔ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/lˈyːmɑ/,,,,,,,,,,,,,,*/prˌœːtɔɡˈɛnnɛːmɑ/,,,,,,,,,,*/brˈøːtkɔ/,,,,,,,,,,,,,,,,,,,,,,,,,
R122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/skˈemni/,,,,,,,,,,,,,,,,*/trjˌɑntˈefilːɔn/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/rːˈepin/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/hjɛlɑˈiwɒːɲɔ/,,*/lˈiβɑði/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R127,,,,,,,,,,,,,,,,,,,,,,,,*/ɡˌɑwsˈɔfɔ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/tˈɔmɔrɔ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/hjɛlɑˈiwɔːɲɔ/,,,,,,,,,,,*/rːɔɡˈʊssɔ/,,,,,,,,,,,,*/pˌɑʎˈɔːʎɔ/,,,,,,,,,,,,*/ˌɑwlˌʊɲˈɔːtɔ/,*/ˌɑwlˈɔːnɑ/,,,,,,,,,,,,,*/mɔkɑnˈɑː/,*/mˈɔːlɑ/
R128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R131,,,*/hˈɑʎemmɑ/,*/ˈɑɡrɑ/,,,,,,*/hjˈɛntjemɑj/,*/ˈɛxɔn/,,,,*/hˈœkrɔ/,,,,,,,,,,,*/kˌʊrsˈœtɔ/,,,,*/hˌʊlːjˈɑnɑ/,,,,,,*/kˌɛrˈiɑ/,,*/sˌyrˈizdɔ/,,*/skˈɑlmɑ/,,,,,,,,,,,,,,,*/spjˈɛlɑjɑ/,,,*/tˈɪfjɛ/,,,,*/tˈʊmbrɑ/,,,,,,,,,,,,,*/dˌijˈɛmjɛrɔ/,,,,*/hˌɑjðˈiðɑ/,*/hˌɑjðˈijɑ/,,,,,,,,,*/ʎˌɛkˈɑɲɛ/,,*/hjɛlɑˈiwɔɲɔ/,*/lˈymɑ/,,,,,*/hjˌɛʎˈekjɛ/,,,,,,,*/pˌɑlˈɑmɑ/,,*/prˌœtɔɡˈɛnnɛmɑ/,,,,,,,,*/pˌɑʎˈɔʎɔ/,,*/brˈøtkɔ/,,*/brˈʊkɑ/,,,,,*/hˈɔijɛ/,,,*/ˌɑwlˌʊɲˈɔtɔ/,*/ˌɑwlˈɔnɑ/,,,,,*/mˈɑtjɛ/,*/mˌɑlˈɑɡɑ/,,,,,,,*/mɔkɑnˈɑ/,*/mˈɔlɑ/
R132,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/lˈɑːβrkɔ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/lˈɑːrkɔ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R134,,,,,*/hˈɑxo/,*/hˈɑxo/,,,*/ˈɑɡrjo/,,*/ˈɛxon/,*/jˌod͡zˈɛfo/,*/jˌod͡zˈifo/,*/isˈɑmnu/,*/hˈøkro/,,,*/kɑstˈon/,,*/kˌɑpnˈon/,*/kˈɑntɑro/,*/kˌɑlˈoɡɛro/,*/kˌukkˈumɑlo/,*/ɡˌɑwsˈofo/,*/kˌurstˈos/,*/kˌursˈøto/,*/ɡrˌɑfˈɛjon/,,*/ɡˌulːjˈon/,*/hˌulːjˈɑnɑ/,,,,*/stˈɛfɑnon/,*/kˈɛfɑlon/,,,*/sˌyrˈizdo/,*/sjˈɛlpo/,,,*/skˈɑmnon/,*/skˈɑpo/,*/skˌɑmpˈino/,,*/skˈino/,*/stˈɑmno/,,*/hˈɑstɪβo/,,*/spˈɑro/,*/spˈɑrɡɑno/,,*/ˌɑspjɛlːˈon/,,*/spˈuɲjɑ/,*/spˈunɟɑ/,,*/tˈomoro/,*/tˌɛtrˈɑnɡuron/,*/trjˌɑntˈefilːon/,*/tˈumbrɑ/,,*/dˌusrhˈɑkjo/,*/dˈirrɑkju/,*/durrhˈɑcu/,*/drˈɑpɑno/,,,*/drˈiwɑsto/,,,,*/hˌɑjɟɑlˈon/,*/dˌijˈɛmjɛro/,*/jod͡zˈɛfo/,,,,,,,*/ˌɑnˌɑfˈorɑ/,*/nɑissˈon/,,*/lˈɑkɑno/,*/lˈɑːrko/,*/ˌɛlemˈosinɑ/,,,*/hjɛlɑˈiwoɲo/,,,,,,,,,,*/rːˈoɣɑ/,*/rːoɡˈusso/,,,,*/prˌøtoɡˈɛnnɛmɑ/,*/prˌinˈɑro/,*/pjˌɛrˈɑʊ̯o/,,*/pjjˈɑlɑɡo/,*/pjˈɛponɑ/,*/ˌɑpˌulːonˈiɑ/,,*/pˌɑʎˈoʎo/,*/prˈɑso/,*/brˈøtko/,,*/brˈukɑ/,,*/fˌɑkiˈolɑ/,,,*/hˈoijɛ/,*/hˈorɡo/,,*/ˌɑwlˌuɲˈoto/,*/ˌɑwlˈonɑ/,,,,*/mˈɑrɑdrjo/,,,*/mˌɑstˈɪkino/,,,*/mˈɑnɡɑno/,*/mˌɛtˈoxio/,,*/mokɑnˈɑ/,*/mˈolɑ/
R135,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/tˈifjɛ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R137,,,,,,,,,,*/hjˈɛnt͡ʃjemɑj/,,,,,,,,,,,,,,,,,,,,,,,*/t͡ʃjjˈɑrmɑ/,,,,,,,,,,,,,,,*/st͡ʃjˈɛrɪfɑ/,,,,,,,,,,,,,,,*/d͡ʒjjˈɑpɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˈɑt͡ʃjɛ/,,,,,,,,,
R138,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/ˌɛlemˈusinɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/fˌɑkjˈolɑ/,,,,,,,,,,,,,,,,,,,,,
R141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/kjˌɛrɑsˈijɑ/,,,,*/kˌɛrˈijɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/prˌykˈijɑ/,,,,,,,*/ˌɑpˌulːonˈijɑ/,,,,,,,,,,,,,,,,,,,,,,,*/mˌɑnˈijɑ/,,,,,,
R142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/skˈɑrefɑ/,,,,,,,*/st͡ʃjˈɛrefɑ/,*/hˈɑsteβo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˌɑstˈekino/,,,,,*/mˈetɑ/,,
R143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R145,,,,,,,,,,*/hjˈɛt͡ʃjemɑj/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
=Middle Proto-Albanian II,null{ABSENT},null{ABSENT},null*/hˈɑʎemmɑ/,null*/ˈɑɡrɑ/,null*/hˈɑxo/,null*/hˈɑxo/,null{ABSENT},null*/ˌɑrdɑxˈɑnːi/,null*/ˈɑɡrjo/,null*/hjˈɛt͡ʃjemɑj/,null*/ˈɛxon/,null*/jˌod͡zˈɛfo/,null*/jˌod͡zˈifo/,null*/isˈɑmnu/,null*/hˈøkro/,null{ABSENT},null{ABSENT},null*/kɑstˈon/,null*/kˌɑstˈɑ/,null*/kˌɑpnˈon/,null*/kˈɑntɑro/,null*/kˌɑlˈoɡɛro/,null*/kˌukkˈumɑlo/,null*/ɡˌɑwsˈofo/,null*/kˌurstˈos/,null*/kˌursˈøto/,null*/ɡrˌɑfˈɛjon/,null*/ɡrˈɑmmɑ/,null*/ɡˌulːjˈon/,null*/hˌulːjˈɑnɑ/,null*/kˈɑnːɑ/,null*/kjˌɛrɑsˈijɑ/,null*/t͡ʃjjˈɑrmɑ/,null*/stˈɛfɑnon/,null*/kˈɛfɑlon/,null*/kˌɛrˈijɑ/,null*/sˈɑrkɑ/,null*/sˌyrˈizdo/,null*/sjˈɛlpo/,null*/skˈɑlmɑ/,null*/skˈɑrefɑ/,null*/skˈɑmnon/,null*/skˈɑpo/,null*/skˌɑmpˈino/,null*/skˈemni/,null*/skˈino/,null*/stˈɑmno/,null*/st͡ʃjˈɛrefɑ/,null*/hˈɑsteβo/,null*/stˈylɑ/,null*/spˈɑro/,null*/spˈɑrɡɑno/,null*/spˈɑrtɑ/,null*/ˌɑspjɛlːˈon/,null*/spjˈɛlɑjɑ/,null*/spˈuɲjɑ/,null*/spˈunɟɑ/,null*/tˈifjɛ/,null*/tˈomoro/,null*/tˌɛtrˈɑnɡuron/,null*/trjˌɑntˈefilːon/,null*/tˈumbrɑ/,null*/d͡ʒjjˈɑpɑ/,null*/dˌusrhˈɑkjo/,null*/dˈirrɑkju/,null*/durrhˈɑcu/,null*/drˈɑpɑno/,null*/drˈɑni/,null*/drˈɑni/,null*/drˈiwɑsto/,null{ABSENT},null{ABSENT},null{ABSENT},null*/hˌɑjɟɑlˈon/,null*/dˌijˈɛmjɛro/,null*/jod͡zˈɛfo/,null*/θˈɑmnɑ/,null{ABSENT},null*/hˌɑjðˈiðɑ/,null*/hˌɑjðˈijɑ/,null{ABSENT},null{ABSENT},null*/ˌɑnˌɑfˈorɑ/,null*/nɑissˈon/,null{ABSENT},null*/lˈɑkɑno/,null*/lˈɑːrko/,null*/ˌɛlemˈusinɑ/,null*/ʎˌɛkˈɑɲɛ/,null{ABSENT},null*/hjɛlɑˈiwoɲo/,null*/lˈymɑ/,null*/lˈiβɑði/,null{ABSENT},null{ABSENT},null{ABSENT},null*/hjˌɛʎˈekjɛ/,null{ABSENT},null{ABSENT},null*/rːˈepin/,null*/rːˈoɣɑ/,null*/rːoɡˈusso/,null*/pˈɑwlɑ/,null*/pˌɑlˈɑmɑ/,null*/prˌykˈijɑ/,null*/prˌøtoɡˈɛnnɛmɑ/,null*/prˌinˈɑro/,null*/pjˌɛrˈɑʊ̯o/,null{ABSENT},null*/pjjˈɑlɑɡo/,null*/pjˈɛponɑ/,null*/ˌɑpˌulːonˈijɑ/,null{ABSENT},null*/pˌɑʎˈoʎo/,null*/prˈɑso/,null*/brˈøtko/,null*/brˈɑji/,null*/brˈukɑ/,null{ABSENT},null*/fˌɑkjˈolɑ/,null{ABSENT},null{ABSENT},null*/hˈoijɛ/,null*/hˈorɡo/,null{ABSENT},null*/ˌɑwlˌuɲˈoto/,null*/ˌɑwlˈonɑ/,null{ABSENT},null{ABSENT},null{ABSENT},null*/mˈɑrɑdrjo/,null*/mˈɑt͡ʃjɛ/,null*/mˌɑlˈɑɡɑ/,null*/mˌɑstˈekino/,null*/mˌɑnˈijɑ/,null*/mˈɑrɑtrjɑ/,null*/mˈɑnɡɑno/,null*/mˌɛtˈoxio/,null*/mˈetɑ/,null*/mokɑnˈɑ/,null*/mˈolɑ/
R146,,,,,,,,,,,,,,,,,,,,,,,,,*/kˌurtˈos/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/dˌushˈɑkjo/,,*/durhˈɑcu/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/kərˈijɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/sˈɛlpo/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R150,,,*/hˈɑʎɪmmɑ/,,,,,*/ˌɑrdɑxˈɑnːɪ/,,,,,,,,,,,,,,*/kˌɑlˈoɡɪro/,,,,,,,,,,,,,,,,,,,*/skˈɑrɪfɑ/,,,,*/skˈemnɪ/,,,*/st͡ʃjˈɛrɪfɑ/,*/hˈɑstɪβo/,,,,,,,,,,,,*/trjˌɑntˈefɪlːon/,,,,,,,*/drˈɑnɪ/,*/drˈɑnɪ/,,,,,,,,,,,,,,,,,,,*/ˌɛlɪmˈusɪnɑ/,*/ʎˌɛkˈɑɲɪ/,,,,*/lˈiβɑðɪ/,,,,,,,*/rːˈepɪn/,,,,,,*/prˌøtoɡˈɛnnɪmɑ/,,,,,,,,,,,,,,,,,,,,,,,,,,,,*/mˌɑstˈekɪno/,,,,*/mˌɛtˈoxɪo/,,,
