=Proto-Tosk-SGheg,null*/jˈɛx/,null*/cˈɛːf?0/,null*/kəɾˈiː/,null*/fˌacˈɛːlˠə/,null*/ɡɾˌafˈiː/,null*/mə̃ndˈɔxə/,null*/plˈye̯ɾ/,null*/pɾ̩təɟˈĩnːə̃mə/,null*/pɾ̩cˈijə/,null*/rˈap/,null*/ʃkˈãm/,null*/zɟˈɛ̃m/,null*/ʃtˈɛːfãɾ̃/,null*/ʃtˈyːlˠə/,null*/tətɾˈãɲɟɾ̩/,null*/θˈãm/,null*/ˌaɾsˈɛ̃ɾ̃ik/,null*/kˌalˠˈuɟɾ̩/,null*/kətˈuo̯/,null*/kˈaːfk/,null*/ɾˈaːs/,null*/ɾˈiː/,null*/ɾˈicɛ/,null*/ɾˈɔːz/,null*/ɾˈuːss/,null*/sˌĩːmːəxˈuo̯ɾ/,null*/sxˈĩmə/,null*/vəlˈɛ̃t͡sə/
R271,,,,,,,,,,,,,,,,,,,*/kətˈua̯/,,,,,,,*/sˌĩːmːəxˈua̯ɾ/,,
R272,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R273,*/jˈɛh/,,,,,*/mə̃ndˈɔhə/,,,,,,,,,,,,,,,,,,,,*/sˌĩːmːəhˈua̯ɾ/,*/shˈĩmə/,
R274,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R275,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R276,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R277,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R278,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R279,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R280,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R282,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R283,,,,,,,,*/pɾ̩təɟˈĩnə̃mə/,,,,,,,,,,,,,,,,,,*/sˌĩːməhˈua̯ɾ/,,
R284,,,,,,,,,,,,,*/ʃtˈɛːfãɾ/,,,,*/ˌaɾsˈɛ̃ɾik/,,,,,,,,,,,
R285,,,,,,,,,,,*/ʃkˈə̃m/,,*/ʃtˈɛːfə̃ɾ/,,*/tətɾˈə̃ɲɟɾ̩/,*/θˈə̃m/,,,,,,,,,,,,
=Proto-Tosk,null*/jˈɛh/,null*/cˈɛːf?0/,null*/kəɾˈiː/,null*/fˌacˈɛːlˠə/,null*/ɡɾˌafˈiː/,null*/mə̃ndˈɔhə/,null*/plˈye̯ɾ/,null*/pɾ̩təɟˈĩnə̃mə/,null*/pɾ̩cˈijə/,null*/rˈap/,null*/ʃkˈə̃m/,null*/zɟˈɛ̃m/,null*/ʃtˈɛːfə̃ɾ/,null*/ʃtˈyːlˠə/,null*/tətɾˈə̃ɲɟɾ̩/,null*/θˈə̃m/,null*/ˌaɾsˈɛ̃ɾik/,null*/kˌalˠˈuɟɾ̩/,null*/kətˈua̯/,null*/kˈaːfk/,null*/ɾˈaːs/,null*/ɾˈiː/,null*/ɾˈicɛ/,null*/ɾˈɔːz/,null*/ɾˈuːss/,null*/sˌĩːməhˈua̯ɾ/,null*/shˈĩmə/,null*/vəlˈɛ̃t͡sə/
R286,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R288,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R289,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R290,,,,,,*/məndˈɔhə/,,*/pɾ̩təɟˈinəmə/,,,*/ʃkˈəm/,*/zɟˈɛm/,*/ʃtˈɛːfəɾ/,,*/tətɾˈəɲɟɾ̩/,*/θˈəm/,*/ˌaɾsˈɛɾik/,,,,,,,,,*/sˌiːməhˈua̯ɾ/,*/shˈimə/,*/vəlˈɛt͡sə/
R291,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R292,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R293,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R294,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R295,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R296,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R297,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R298,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R299,,*/cˈɛf?0/,*/kəɾˈi/,*/fˌacˈɛlˠə/,*/ɡɾˌafˈi/,,,,,,,,*/ʃtˈɛfəɾ/,*/ʃtˈylˠə/,,,,,,*/kˈafk/,*/ɾˈas/,*/ɾˈi/,,*/ɾˈɔz/,*/ɾˈuss/,*/sˌiməhˈua̯ɾ/,,
=Old North Tosk,null*/jˈɛh/,null*/cˈɛf?0/,null*/kəɾˈi/,null*/fˌacˈɛlˠə/,null*/ɡɾˌafˈi/,null*/məndˈɔhə/,null*/plˈye̯ɾ/,null*/pɾ̩təɟˈinəmə/,null*/pɾ̩cˈijə/,null*/rˈap/,null*/ʃkˈəm/,null*/zɟˈɛm/,null*/ʃtˈɛfəɾ/,null*/ʃtˈylˠə/,null*/tətɾˈəɲɟɾ̩/,null*/θˈəm/,null*/ˌaɾsˈɛɾik/,null*/kˌalˠˈuɟɾ̩/,null*/kətˈua̯/,null*/kˈafk/,null*/ɾˈas/,null*/ɾˈi/,null*/ɾˈicɛ/,null*/ɾˈɔz/,null*/ɾˈuss/,null*/sˌiməhˈua̯ɾ/,null*/shˈimə/,null*/vəlˈɛt͡sə/
R300,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R301,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R302,,*/cˈɛfəlˠ/,,,,,,*/pəɾtəɟˈinəmə/,*/pəɾcˈijə/,,,,,,*/tətɾˈəɲɟəɾ/,,,*/kˌalˠˈuɟəɾ/,,,,,,,,,,
R303,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R304,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R305,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R306,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R307,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R308,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R309,,,,,,,,,,,,,,,,,,,,,,,,,,,,
R310,,,,*/facˈɛlˠə/,*/ɡɾafˈi/,,,,,,,,,,,,*/aɾsˈɛɾik/,*/kalˠˈuɟəɾ/,,,,,,,,*/siməhˈua̯ɾ/,,
